"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik"
2000,31.6658554167071,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001412472182814,0.021895888990281,0.000418452071891,0.016748333514658,0.834770351247893,0.829014386249781,0.999995592417949,1.1495611714475E-05,0.4,4,0.999999999999956,4.7455509266821,0.191875348533806,13.7509161091387,0.005175835019033,3.28769256285482,488.256914120241,1293.01455430674,1.8509982161951,0.351541685816495,743.320121416861,944.955045948799,0.099536564187021,507.331986730126,0.371819245645409,0.37181924564541,-8582.057898
2000,38.83534896318,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003826606517378,0.002043499139076,0.000635987589637,25.5813600969103,0.999999868277495,0.999999947671554,0.760989832022707,8.20023559912172E-06,0.4,4,0.005941752133382,0.113213593811046,0.328174642635697,22.2374959501573,0.018353181543116,0.002832278612485,47.0189102811667,79.4953857593589,15.24016137613,0.034896980856393,4.96788221627523,0.02048837824087,14.5506025029658,4.85566958344818,0.37181924564541,0.371819245645409,-8590.812703
2000,35.1253480627084,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.015177254104701,0.025252091673963,0.001181142705098,0.379121310373573,0.121539459016479,0.905329806762759,0.999996822153568,2.24413875291031E-09,0.4,4,0.957784458596824,0.002300516829826,0.357996173111168,2.60250060657101,0.003189198654704,0.000470839238027,6.51308169889265,0.025853778377644,4.36778446318976E-36,4.58385325388166E-07,0.000336638401569,122.073636084265,178.905337757047,1324105.57975761,0.37181924564541,0.371819245645409,-8593.413133
2000,104.813703532727,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006677254594842,0.038014411178768,0.001420685209179,213.159279101295,0.989855300526449,0.232893734264443,0.969441348442677,1.08587649055716E-05,0.4,4,0.001065087261582,5.20389837850906,1.09672651823421,113975.146715217,1042.31041061194,0.002329836849793,478.963096220606,0.002269431202453,59.7732094670658,0.005383403483782,0.022589385325374,0.130494377316543,0.074563026178466,0.003719964810666,0.371819245645409,0.37181924564541,-8600.694686
2000,80.9976725223336,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002511857782442,0.024553947617897,0.001638665339354,0.754495507312062,0.905583896187829,0.786102672381909,0.379907412234162,1.5143651801207E-08,0.4,4,0.999999996278732,7.00886800441704,0.42907465757073,34462.6618822248,0.662515135306651,127.440392907816,14.2445809984709,57.0641379571776,0.10432451172516,109.180199049137,49.9327100695796,33.9019181226031,0.123137144370083,3.04842193158555,0.37181924564541,0.371819245645409,-8601.215327
2000,43.2079662696431,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006038881275245,0.001559158900442,172.798812486055,28034.8342146712,0.999947226292263,0.254438975393121,0.441979638982811,6.42906568487482E-06,0.4,4,0.703794617821728,1.69484562186209,0.26516629527725,0.001579269713786,7.57091199017143E-10,832.900013622432,21073.0363551863,2982607.58123965,3.73977482062156,0.03857675982584,15.7633999552413,114.130332568105,289.99026264397,1.92579441942071,0.37181924564541,0.371819245645409,-8606.159383
2000,71.1884195330597,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002113302187464,0.002347573432978,5.17527562375607,1984.79873980348,0.999976662023837,0.511956762860503,0.316307464336807,0.00044386964738,0.4,4,0.821261362852316,11.8015937835394,0.03462008910468,5183.8391372531,0.007576699384032,101.11488912057,24.10047607339,259.85401691598,2.40888714822463,159.073991170691,2.63263641626895,1.09856131875558E-16,0.117604950216502,25643.0861663653,0.371819245645409,0.37181924564541,-8608.455103
2000,63.8277185928506,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00386521123426,0.028785452859517,0.002075277532756,138.605094051782,0.475183749495345,0.515899177779384,0.619034106248926,2.59888017173414E-06,0.4,4,0.393796851051377,9.06480693917531,0.465804503061158,16.4401720885499,0.000150558729407,0.033348810952529,3.36456756126115,1.61792440328506,0.002275749024972,72.7138455739732,2.64159063929517E-14,311.807480225368,1.37674576110583E-08,14.565903972948,0.371819245645409,0.37181924564541,-8608.994305
2000,194.995252304882,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001867688649899,0.01491336606302,0.002031760145666,120.421700963845,0.999999141143204,0.997123668868065,0.248876176548452,3.00454165847296E-08,0.4,4,0.005706506461835,1.53152680103449,0.067383900390753,0.003162758061343,1.14624293523917,8.70921435466865E-05,132.481775153408,57.0777346457592,0.000309886780048,7.58418459814963,4.16021165316533E-05,0.00184225035035,0.034609546111582,1.00144606504038E-05,0.37181924564541,0.371819245645409,-8608.996276
2000,98.1421918773045,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003119333110711,0.037046489400888,0.002802051484543,3.45289035582945,0.486266945952924,0.520865895018637,0.999992789710742,9.00197023939094E-06,0.4,4,0.883335748751822,13.2248554506033,0.11195846887134,0.042745020242769,6.59036658520566E-09,0.046471228164649,204.137581084849,0.416236967926892,0.67387798904768,0.001902467211435,0.035124694498414,0.040312802625838,1.60554981413506E-07,172468.508030018,0.371819245645409,0.37181924564541,-8609.558133
2000,13.2452700164855,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004015038025668,0.002537718265784,1.27103833371445,199.135074368243,0.624537901411952,0.551428613325873,0.197583583393849,0.002013487189927,0.4,4,0.536384217723693,13.2027478338204,0.030849058519222,15.195275711382,63.8595189422987,0.088968176501434,2.78151176424383,1.16394500035002,34.3437093665683,3.01704011633437E-05,0.611750967657355,2.92318043196321E-06,385.36804086411,0.120034998244706,0.371819245645409,0.37181924564541,-8611.002763
2000,21.2140756260626,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.016074946253099,0.004467647910788,328.101624644434,84853.9457193823,0.134070734590551,0.467028978257654,0.502359222982692,9.10655799383824E-06,0.4,4,0.998905893658162,13.2182596421786,0.173565553377839,0.001458196854527,0.205572627274913,2.05017049726032,3.70094418566589,9.75574813809266,652.735251361798,0.973464138083542,477.07461233206,4.85852015418378E-14,79.6174168017726,0.263135272809777,0.371819245645409,0.37181924564541,-8611.864887
2000,85.8147448895565,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004336987671189,0.002979907217157,1.58547295819231,754.585639588853,0.932008309992006,0.963325240731783,0.120227388257542,0.003201116805349,0.4,4,0.864657306027976,13.2133116247045,0.094613011279651,380.678425665618,0.847440341784242,7256.37068842792,10.2958645642419,4.9334174371956E-09,260.41306434903,124.573236171683,146.337243499443,43.2957076929229,13.0588928996733,52.0494851298241,0.371819245645409,0.37181924564541,-8612.906735
2000,79.8073992374398,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.102580200082321,0.001328586100581,4.09493364858296,1115.03732372585,0.463102052086021,0.704645633405042,0.142436023960366,0.000387898864498,0.4,4,0.432200094560092,0.265569405566283,0.102370490491812,20.8481052789551,0.212556907242847,1.65441891802724,29.2889314555971,0.68020146047878,39.606947588828,10.8840378130031,0.005899875220468,8.25675758881936,1.60742418411659,2.9952203057596,0.371819245645409,0.37181924564541,-8613.334748
2000,23.5951614799317,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009439414441319,0.002045144133364,0.808286713543046,61.1772935169305,0.166950412236604,0.778688776936519,0.481592621681645,0.004290158423312,0.4,4,0.80990163521983,11.8768873187352,0.055579356920969,369.701260194069,55283.3894747607,11.293908422017,35.3412748417823,4.0824216702413,2.65054109257363,25.828627574933,71.7071029067528,80.176996998091,147.573943225189,65.8891530841031,0.371819245645409,0.37181924564541,-8614.675033
2000,61.8979172660225,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.048186753332966,0.001693799134697,1.56696107099992,41.8737416173662,0.468550148881562,0.419714409981455,0.176340418128126,0.000808730444885,0.4,4,0.99999996412066,0.001456990277838,0.07133605315693,2153.28502090677,0.00104294751169,0.01241169000883,2.52473200860907,11.3147039362956,11682.8789934642,4.7431572992256E-07,3.0385159478233E-05,3.1300816336887E-06,2.85437491014207,5.17592130625487E-05,0.371819245645409,0.37181924564541,-8614.910115
2000,12.4236342524017,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008667248457949,0.001996813918132,0.525127292393839,25.9343660630572,0.229801888555951,0.999890997311931,0.352979780522829,0.008391285378326,0.4,4,0.909550954924526,13.1230910347401,0.229625090505989,338.776852485723,0.401512871455547,4.64245330680104,57.1473045971894,0.53501792098922,297.201838409194,2.05160835430403,54.0991176743892,2645.26506738314,4.39275484348921,19.1807155430564,0.371819245645409,0.37181924564541,-8615.028333
