"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik"
2000,5.2022444165861,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006198860056663,0.000359051282269,27.1308797514706,1660,0.89447888894673,0.997496265558823,0.771157208576456,1.76440766112258E-05,0.4,4,0.970932470743274,25.3427865762853,0.333333333333333,8664.10037683813,103.646523559549,59.4606970647024,437.607464597888,29.3312586808058,189.511119833412,9.37989827396478,9.88107700220796,2166.61216089859,130.356343770093,9805.7683317767,1.30491365158389E-05,0.999821650190926,"NaN"
