292.1083,"x",
243.0732,243.072836702905,0.000363297094992
202.2691,202.268834526735,0.000265473265017
168.3147,168.31449348636,0.000206513639995
140.0602,140.059975804288,0.000224195711979
116.5486,116.548465915638,0.000134084362003
96.98391,96.9837725416213,0.000137458378703
80.70367,80.7033542873307,0.000315712669291
67.15413,67.1558822618216,-0.001752261821608
55.87636,55.8825867362869,-0.006226736286905
46.50254,46.5017094164997,0.000830583500303
38.69701,38.695577844364,0.001432155635996
85.62824,85.6216811611516,0.006558838848392
476.6203,476.633422569696,-0.013122569696009
883.304,883.345934173259,-0.041934173258937
1410.731,1410.73988360365,-0.00888360365002
1864.652,1864.65986137741,-0.007861377409881
2235.693,2235.6993616303,-0.006361630300034
2538.137,2537.86472604182,0.272273958179539
2673.558,2673.37908200184,0.178917998160159
2369.799,2369.79591800621,0.003081993790147
1961.902,1961.86395449295,0.038045507049901
1606.841,1606.69341780159,0.147582198409964
1296.491,1296.37314966266,0.117850337340087
1028.86,1028.77522426629,0.084775733710103
803.2534,803.188330771305,0.065069228695052
617.1244,617.068797086487,0.055602913512871
468.0802,468.045913484491,0.034286515508995
351.6368,351.605057102639,0.031742897360971
261.6586,261.622472570326,0.036127429673968
192.8797,192.837808277136,0.041891722863994
141.2338,141.209999077014,0.023800922985998
103.6434,103.624815414888,0.018584585112009
76.2774,76.2650512681051,0.012348731894903
56.30073,56.2931517170554,0.0075782829446
41.69507,41.6906090281043,0.004460971895703
31.12539,31.1233800861516,0.002009913848401
23.45996,23.4580984959412,0.001861504058798
17.85321,17.8525341877537,0.0006758122463
13.72142,13.7199060471696,0.0015139528304
10.71304,10.7117238252746,0.0013161747254
8.550796,8.54961162094027,0.00118437905973
6.980496,6.979380541215,0.001115458785
5.810011,5.80762038972393,0.002390610276071
6.003948,5.99395212432201,0.009995875677991
17.98518,17.9734979301347,0.011682069865302
77.09479,77.0956755600988,-0.000885560098794
224.9634,224.987471634258,-0.024071634258007
447.9336,448.231689276992,-0.298089276991959
372.6855,372.988241266387,-0.302741266386988
310.1308,310.376147499261,-0.245347499260959
258.0908,258.274388908585,-0.183588908585023
214.775,214.918223703297,-0.143223703297025
178.7272,178.840463431907,-0.113263431907001
148.721,148.818880955883,-0.097880955882999
123.7495,123.837065087601,-0.087565087601007
102.9741,103.049001212944,-0.074901212943999
85.68708,85.7504506157131,-0.063370615713097
71.30099,71.3557511620112,-0.054761162011204
59.32936,59.3774565992658,-0.048096599265804
49.36772,49.4099590480954,-0.042239048095411
41.07904,41.1156724601776,-0.036632460177607
34.18316,34.2136644383317,-0.030504438331697
33.93641,33.9601951061648,-0.023785106164795
357.9674,357.959775405002,0.007624594997992
623.3279,623.312356295305,0.015543704695006
766.7952,766.723956954087,0.071243045912979
759.9588,759.655661761444,0.303138238556016
679.167,678.959063978024,0.207936021976025
582.0255,581.841259292504,0.184240707495974
485.3088,485.154672367236,0.154127632763959
396.469,396.344544660306,0.124455339694009
319.2893,319.190514998539,0.098785001460954
253.6888,253.611491790151,0.07730820984898
198.9482,198.889171411194,0.059028588805973
154.3963,154.363174661541,0.033125338459001
118.702,118.677171501559,0.024828498440996
90.41352,90.3901108002665,0.023409199733507
68.23023,68.2093947149557,0.020835285044299
51.07317,51.0590909356437,0.014079064356302
37.9714,37.9605348103072,0.010865189692794
28.04018,28.0313143387193,0.008865661280698
20.56867,20.5602629142219,0.008407085778099
14.98061,14.9741397252575,0.006470274742499
10.82024,10.8166341983981,0.003605801601902
7.752471,7.74936066313852,0.00311033686148
5.509353,5.50678211955327,0.00257088044673
3.890102,3.88904344281878,0.00105855718122
2.791422,2.79060280016208,0.00081919983792
2.133655,2.132084093497,0.001570906503
3.086664,3.08286646974843,0.00379753025157
15.72905,15.718439174991,0.010610825009001
73.06053,73.0116286931251,0.048901306874896
233.2743,233.167384443415,0.106915556584994
562.9499,562.773477437036,0.176422562963921
1067.447,1067.22169167764,0.225308322360206
1609.97,1609.61114794062,0.358852059380069
2041.289,2041.03089469879,0.25810530120998
2315.158,2314.81622494079,0.341775059209795
2442.81,2441.95582982894,0.854170171060105
2470.965,2470.29017219309,0.674827806910344
2195.859,2195.51116754365,0.347832456349806
1827.089,1826.95749336671,0.131506633289973
1520.527,1520.26869855936,0.258301440640025
1265.348,1265.06469896079,0.283301039209846
1052.977,1052.70030666924,0.276693330760054
876.2188,875.985296432811,0.233503567189018
729.0975,728.935961200507,0.161538799492973
606.6857,606.571974814481,0.113725185519002
504.8368,504.748267627381,0.088532372619
420.0822,420.017763716412,0.064436283587952
349.5514,349.510690547638,0.040709452362023
290.8612,290.839341622134,0.021858377866011
242.0252,242.017102481775,0.008097518225014
201.392,201.39052226224,0.001477737760013
167.589,167.583761761867,0.005238238132989
139.4645,139.452033779887,0.012466220112998
138.6608,138.642632617256,0.018167382743997
520.1559,520.335044302607,-0.179144302607028
918.2821,918.600660517368,-0.318560517368041
1354.952,1355.48894826149,-0.536948261489897
1796.004,1796.59148484561,-0.587484845610106
2199.718,2200.28273168186,-0.564731681859939
2482.195,2482.5634897011,-0.368489701100316
2553.975,2554.0764954403,-0.101495440299914
2402.314,2402.30864241838,0.005357581620046
2113.344,2114.13913545038,-0.795135450379803
1844.492,1845.03629329717,-0.54429329717027
1639.445,1639.85113570617,-0.406135706170289
1500.229,1500.41169526789,-0.18269526789004
1422.589,1422.6113618627,-0.022361862700109
1400.367,1400.28560497315,0.081395026850032
1425.927,1425.81553548659,0.111464513409828
1490.303,1490.28536618059,0.017633819409866
1584.546,1584.38159641442,0.164403585579976
1700.078,1699.60993831532,0.468061684679924
1829.15,1828.83925770081,0.310742299189769
1962.594,1962.32049864986,0.273501350140123
2091.597,2091.32153595354,0.275464046460002
2211.576,2211.72381562206,-0.147815622060079
2342.922,2343.13137035006,-0.209370350059999
2470.505,2470.6660035131,-0.161003513099786
