time,E0,QL0,EL_s0,EL_i0,QN_s0,QN_i0,EN_s0,EN_i0,QA_s0,QA_i0,EA0,H_s0,H_i0,cases
7.019231,60.387841413502656,908.2388100609835,8.206498995220324,659564.4726409555,0.5621809339792774,26864.140384022074,1.7880806415490809,158.12818821936418,52.24127794113772,2120.8928843726044,42.26671034650148,0.9999474806156562,0.000004847294956006609,0
14.038461538423235,33.02175904104467,562.897740010293,7.420975901088861,596432.1093124092,0.4452447408949263,21355.677569135994,1.7286969913400667,153.45744229738946,45.872506566871735,1862.3611154597022,112.12018852242448,0.6423761790325494,2.4372357448667307e-11,268447.8161646315
21.057692307717844,50.71030767686923,348.81549288797135,6.791988709274619,539339.7334410878,0.35294444436082084,17000.469951761293,1.6712753867993397,148.82201291323517,40.28021778977629,1635.3493466220878,171.18915531135877,0.5137680393682061,1.3032364812945083e-11,236847.4125041677
28.07692307692946,71.41920589373882,216.17449235159063,6.141854242869149,487714.119408453,0.28002304302569475,13551.23913752708,1.6157751693834366,144.30918273905837,35.166611209880635,1427.766461433111,229.82705343455112,0.4555265187962701,9.772796003259713e-12,227194.9679898279
35.09615384614108,92.48495431597652,133.99884621678757,5.553952207117737,441030.0783363027,0.22239130552138336,10818.97155943248,1.5621292435110852,139.86026872872256,30.702221497773554,1246.5368088819437,278.59522463284793,0.4459405044136363,7.150471079195587e-12,198298.52113324514
42.115384615352696,108.88428974898395,83.1065421589794,5.022321527487676,398814.3063377978,0.17682539850336698,8653.216478043432,1.5102490866055165,135.44980680085246,26.959458495079595,1094.6022359024466,311.99617863500407,0.4693521203258117,5.016394790249993e-12,157916.71318368113
49.134615384647304,119.84484878866664,51.5747421716394,4.541578487831088,360639.3626501832,0.14077704499442809,6934.79999227679,1.4600876317237863,131.13861764396495,23.673007301184445,961.1907429580062,339.303361877149,0.4991296328770386,4.302875416744654e-12,138434.1189861921
56.15384615385892,131.72129405393352,32.04228902605229,4.1068583104869525,326118.8944652106,0.11223586316863514,5569.5736363082,1.4115921636483786,126.93344057359833,20.787230076905928,844.0436340925809,361.2996806022931,0.532202981268843,3.7227100049553636e-12,121268.58555308818
63.17307692307054,139.1361855454485,19.938573920468816,3.719045513100215,294905.5465918835,0.0895959996531164,4481.503796489988,1.364720856289813,122.8395495016304,18.253264057727907,741.1768450851217,378.7090958242923,0.5667767524657054,3.2256211916160843e-12,105398.06584995848
70.19230769228216,143.62266877691965,12.443113544055516,3.363125285009881,266680.9024210315,0.07163617001896616,3614.347250739994,1.3194063289447218,118.85816781138114,16.028227859671667,650.8503658778045,392.1540363839386,0.601633102897178,2.7952332650369733e-12,92103.49140488065
77.21153846157677,145.1378395618081,7.79613813925391,3.041297560644902,241157.63043084598,0.0573872302282602,2923.1788388706573,1.2756044572988072,114.99094331061261,14.074450273654803,571.5347181994035,402.1826224191515,0.6359880070653808,2.413139778498444e-12,80767.10765478681
84.23076923078838,148.06817828944872,4.916078152486914,2.750303248009932,218076.61790562127,0.046077281278812374,2371.902787981619,1.2332536577130317,111.23686949794515,12.358869848682719,501.8884157783411,409.2493886533129,0.6692429462917959,2.0778795458392373e-12,71128.11037441838
91.25,152.49789724382686,3.134033099678799,2.4871918503728763,197203.9956894661,0.03709250097173455,1931.6256550154258,1.1923074641957312,107.59536513394674,10.852444026032668,440.7324477026389,413.75472572439367,0.7009681928244997,1.785085272759489e-12,62786.04223916965
98.26923076921162,157.2646940780271,2.0360223811870366,2.2497964106484694,178327.40468137374,0.029958312998375473,1580.2818508814812,1.1527129743222904,104.0645267898239,9.529678624090863,387.03222401075516,416.05533514568526,0.7308650275021417,1.5309513976947327e-12,55838.9885147659
105.28846153842323,161.43273376609886,1.3636634359547517,2.0349347848886583,161255.6067181175,0.02429115025662892,1299.7363432255322,1.114423041352086,100.64239535045222,8.36818399831856,339.8789557082935,416.46770146717864,0.7587337533295554,1.3122887416329638e-12,49856.12321252028
112.30769230771784,161.97029714693178,0.9498365822381375,1.8403417849514125,145818.13926382837,0.01976091318810365,1073.4931211852122,1.0774052451803644,97.33250021967481,7.306093059791433,296.7597856103102,417.14979948912844,0.7818300356912086,1.3035443060037015e-12,47947.67019779666
119.32692307692946,159.70007835104428,0.691012577979285,1.664387036209526,131859.3467726124,0.016123794167771755,889.8304355540645,1.041623726201345,94.12740526572158,6.378831323236137,259.11356471344214,416.14326868283445,0.8036794740051614,1.1130180399326533e-12,41638.18878887184
126.34615384614108,156.8720598037144,0.5257276936721748,1.5053806082846104,119237.95535023142,0.013192831812520948,739.9183177883865,1.0070423723877444,91.02184025580624,5.60144156630988,227.5516928243148,412.28953608760213,0.8260966645881901,8.128615428044862e-13,32865.55808606101
133.3653846153527,150.94254718864858,0.41545673938037,1.3614733363232747,107825.66774939699,0.010826124919412015,617.2295658075677,0.9736245776854112,88.01751292177275,4.918807369952337,199.83562920813665,407.51862142681944,0.8463069774250258,6.960051618193737e-13,28598.989271642076
140.3846153846473,147.84849442488627,0.34473194981462796,1.2314161248033175,97505.94766728388,0.00891717425586444,517.0404125105632,0.9413216725660019,85.11075702264814,4.3193855041158,175.49734671952135,401.9652050932013,0.8644467450963433,5.961663372378152e-13,25066.223056190298
147.40384615385892,145.38728605597746,0.2977387051922235,1.1137632163798104,88174.71953141283,0.007367300700750016,434.45678861887615,0.9100908404408236,82.30023773196868,3.77125537101354,153.24051751856456,396.7258815703741,0.8793797944519253,5.988315999382986e-13,23920.510068310476
