"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik","X"
2000,4.26365084571595,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004612807818462,0.00042826288939,35.0807047185316,1660,0.807321460457704,0.993536793437121,0.930430841068528,2.44140352791491e-05,0.4,4,0.956566728128129,17.15520365492,0.333333333333333,14116.9466639103,247.476729182777,6.47224790917784,313.765722761664,19.4530179967835,178.631680949393,2.07011495754983,13.5237752497418,386.173335635946,122587.629243482,7521.07440861352,0.000120320272162,0.99844827322842,-8615.49253275144,-8599.934295
2000,3.4421006876387,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003464466506609,0.000430075291037,16.5758611099268,1660,0.847640006701778,0.973402540466571,0.960354935170013,1.86e-05,0.4,4,0.996178875919396,17.1272456825749,0.333333333333333,7611.77279265573,186.905221443567,2.33618602672671,280.772386311962,15.3928197446985,160.360145916857,1.63132139631652,11.9365782863632,547.938565784072,220635.567032046,12652.6676799272,0.000186094951199,0.998560093191174,-9156.72177079192,NA
2000,1.38404690853547,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.018111703182779,0.001291936915812,33.6599594660578,1660,0.072434200451469,0.94557855663045,0.951404661797392,2.44e-05,0.4,4,0.288400630664717,17.0295741863516,0.333333333333333,1353.24456615467,184.798051213164,3.83154357378886,51.5064341736047,9.96281845827443,58.3739570906402,608.155369838782,7.52229757740329,280.728355444474,3264.86431124429,188.320746498345,0.943312983970697,0.055644632546187,-9166.42546277227,NA
2000,1.43017863925395,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.018111703182779,0.001291936915812,33.6599594660578,1660,0.074629029159349,0.941756874002602,0.939583839641089,2.39e-05,0.4,4,0.288400630664717,17.0800851231672,0.333333333333333,1532.01746596633,128.866913917067,3.77297038157383,80.6686297420429,7.64524830828181,64.4242499372903,461.935995705785,9.04595913752743,308.247627934311,2960.48298354282,235.840327284683,0.928326343353458,0.070753089611727,-9164.69756451957,NA
2000,1.61017533598334,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.064675118274201,0.001140329105275,30.949660492214,1660,0.041093306935816,0.980764645335275,0.997203479775508,2.72e-05,0.4,4,0.534990909103001,13.0471183688609,0.333333333333333,8697.44911616616,1630.0733989145,0.546531993152633,15.4957341636296,362.954982960768,5.28959158384789,230.166516769011,187.274567900823,656.267359608845,1905.38193794212,56.4466557548196,0.89721604209407,0.093610565397048,-9180.40871988115,NA
2000,1.6780948476304,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.064675118274201,0.001140329105275,30.949660492214,1660,0.041919282405226,0.983582758578354,0.996154921785045,2.63e-05,0.4,4,0.534990909103001,13.2090546032636,0.333333333333333,3308.35180925514,1637.0358120825,0.414092363364333,21.0390477803778,212.593895411615,22.0332239066757,277.495523822392,95.5251199127957,922.600194936369,2647.82963601324,130.199137097868,0.918626865424166,0.071507578070806,-9176.07737683614,NA
2000,1.78894138897799,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.448824461995896,0.99734981100277,0.993008452172119,9.66e-06,0.4,4,0.706586726635864,17.152363904307,0.333333333333333,9565.40763470921,145.094320896184,1.07792363974847,715.999806766206,109.406011534866,45.72873844038,5.76978142525379,12.7356208590393,65.3935378566044,96126.8733024199,8316.87352376306,0.000114185355549,0.995289443545052,-9160.68315760242,NA
2000,1.90777340325026,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.060371094933872,0.001003601184691,84.9834477808003,1660,0.057459945024579,0.992174793587625,0.999908505735347,8.47999999999999e-06,0.4,4,0.733064806406269,16.7003652098494,0.333333333333333,18235.438985789,205.142759306451,0.027026014702109,415.611931685457,67.1036291240962,45.9891883999448,4.24394196163304,103.609532768353,0.000588758769288,557547.045159175,5574.82908846253,6.94e-05,0.999914038213156,-9167.4166199707,NA
2000,1.9881340038457,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009043058565862,0.000752132945905,35.3438432688178,1660,0.191896258013602,0.969454391962007,0.977361143328148,1.44e-05,0.4,4,0.814719560904081,17.1683004772252,0.333333333333333,3356.8707045444,4279.9855851544,18.8023630282788,229.459353954124,113.208224216764,135.360097949223,0.018191049113779,30.4452349240401,103.315894692428,71290.5683721323,928.937285274978,0.001109265104851,0.996048782730542,-9168.0931703978,NA
2000,2.08462708850708,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.462424292018833,0.997150000824141,0.992577931378783,9.62999999999999e-06,0.4,4,0.706586726635864,17.0586856979718,0.333333333333333,7630.49258570311,153.011262279991,1.58195109622591,639.961562094387,216.532329910085,47.0275759745888,5.56125863556812,12.9459892965396,44.8122783970878,117862.704603575,4718.02810244885,0.000135104693144,0.994574688707067,-9155.98150361864,NA
2000,2.20414264967059,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.481200572596209,0.996566288414629,0.99376953096452,9.73e-06,0.4,4,0.706586726635864,17.1940289499246,0.333333333333333,7962.52892778468,180.321140562067,1.64689451499676,687.761812056831,65.3713729670513,25.6432478398468,4.63578401937171,16.7540656052157,69.1102186632619,109692.543071816,10558.0878251325,0.000116829990429,0.995478861017766,-9160.43333089664,NA
2000,2.2972796231214,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.490872704105393,0.997628835102073,0.991073084843996,1e-05,0.4,4,0.706586726635864,17.2224634763094,0.333333333333333,10584.5135942553,151.65096268257,1.50070732333661,669.507148596561,69.2494086362965,45.1719907257578,4.92389418125686,7.78678597773035,73.0525429449512,111917.779383347,10105.650466266,0.000125587886541,0.995226714755807,-9159.03469253158,NA
2000,2.34598210682928,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.495781431146447,0.997232712451084,0.989902243498228,1.01e-05,0.4,4,0.706586726635864,17.2373761531976,0.333333333333333,8262.13987532824,131.235638597532,1.48031018834759,635.040316249652,130.664625681088,29.3707563147894,4.34907490979584,11.724539987939,68.7622393284976,122182.411452907,10451.3667839349,0.000118970824287,0.995487341525553,-9158.46039359089,NA
2000,2.46165757818373,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.496669439599119,0.991409866394682,0.97065817228527,1e-05,0.4,4,0.92269441727221,17.0900535325124,0.333333333333333,174720.385132744,1094.1989536088,0.67278867186922,377.688623556794,110.474461336109,30.1295008102072,11.6028399117298,37.0097582473509,129.650476486412,37832.009036717,2529.02711633074,0.000322698306608,0.988486270161405,-9157.40299327435,NA
2000,2.5494219347473,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003611734784385,0.00039827608498,33.419022264508,1660,0.820287722203606,0.882517884920995,0.999904790974217,7.79000000000001e-06,0.4,4,0.604677814490893,17.1535404014675,0.333333333333333,6559.42402813012,322.28142865948,1.93474668296775,873.134215973093,25.3845606339337,122.261933152168,1.35770999444688,14.2263617305655,103.069025031241,131080.376056909,6653.47694831041,5.84e-05,0.998146080217253,-9158.39892871232,NA
2000,2.72707517018415,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003555486412081,0.00039292653141,34.3146521326916,1660,0.854662214698957,0.892343175149357,0.999921140195741,7.56e-06,0.4,4,0.719438058698212,17.1555809736849,0.333333333333333,5647.92690689556,320.363283384597,2.35816150210288,819.624740319844,30.5294338488131,94.2046546650994,1.24848072289015,9.49543807442948,167.257013997512,166757.46277195,1879.08611662872,0.000116164232088,0.998663553373961,-9156.80906474539,NA
2000,2.8002417815622,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003541062565508,0.00039292653141,34.219132470969,1660,0.858407035510739,0.897757404830285,0.999887425017262,7.41e-06,0.4,4,0.75689708291571,17.1295002021292,0.333333333333333,13411.5368270927,205.515746086398,2.68396085354595,799.521806007454,35.1410973243765,68.5691662332848,2.01807479146947,11.0005699366631,128.455063562974,145591.927292206,2186.71464848504,0.000137196662749,0.998371979449064,-9158.76635733769,NA
2000,2.91840396147643,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003475847700823,0.000380527233595,26.6369963806765,1660,0.866592426776099,0.965278319353396,0.99783414722503,9.77e-06,0.4,4,0.991715751044766,17.1031824019197,0.333333333333333,15162.3844858732,377.83325321945,4.78494666414277,585.666864470926,19.4865359814063,61.4301051166634,1.68755064261262,7.6314554354553,739.456348765472,139939.563885356,11928.9836918345,0.000102869496517,0.999110588435359,-9159.96108182906,NA
2000,2.9703984842085,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00344775944591,0.000456577469872,27.3693611992744,1660,0.74742715691868,0.989801704699177,0.964207926440812,1.17e-05,0.4,4,0.893792158432998,17.1133222639344,0.333333333333333,9714.22298030432,272.064951095808,3.05076945793709,419.81285762662,8.91344456809035,191.6786505207,0.770249431604068,13.4224577672959,281.007972177253,128474.635059148,5826.31498590496,0.000133296532413,0.998064370447412,-9157.41384250656,NA
2000,3.11123248783687,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003454820341071,0.000399937946845,28.6435016821057,1660,0.858087210137203,0.951104530396763,0.997809988237793,9.82000000000001e-06,0.4,4,0.999669958183129,17.0740589412793,0.333333333333333,15519.2872039716,373.024811607908,4.20245024039144,560.724135672975,20.5665140139786,59.402572393983,1.40282977068166,7.07025890379047,414.361046249452,153047.716207092,19469.0330629006,6.16e-05,0.999451686811717,-9156.17085431852,NA
2000,3.22277391643186,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005658635889349,0.000312474573795,16.2171487397472,1660,0.715696316391084,0.992215126476761,0.998507081682353,1.46e-05,0.4,4,0.999999999999,17.1427087575039,0.333333333333333,8532.46082304814,272.866383473091,3.161346157419,488.066374272383,10.3069515288969,47.8562837348886,0.713608110530539,6.73448452406056,4850.34600954473,103286.937550789,123916.66667603,0.000141748874688,0.994125396990813,-9154.01380025207,NA
2000,3.26905449977026,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00348193001774,0.000443586793822,19.0358326351015,1660,0.799924687912451,0.980802348934029,0.965978010853578,1.68e-05,0.4,4,0.956566728128129,17.15520365492,0.333333333333333,8562.3609731896,116.89972944769,4.05022924776024,294.755618625419,19.4530179967835,178.631680949393,2.07011495754983,13.5237752497418,398.253335728431,128316.018407076,7977.22814796055,0.000242071471999,0.997526032577832,-9160.71887566653,NA
2000,3.43414684171327,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003464466506609,0.000421601108751,15.2502763753461,1660,0.854005836366303,0.973858204235109,0.968509402267245,1.95e-05,0.4,4,0.996178875919396,17.0922737141078,0.333333333333333,7078.33925955253,180.869023100498,2.36179148533444,283.095907913518,14.5470196947757,150.613416545232,1.62063724962806,11.125391019522,484.763528155763,201587.817634164,13839.9344140872,0.000236750976761,0.998603193810922,-9157.41270190619,NA
2000,3.4421006876387,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003464466506609,0.000430075291037,16.5758611099268,1660,0.847640006701778,0.973402540466571,0.960354935170013,1.86e-05,0.4,4,0.996178875919396,17.1272456825749,0.333333333333333,7611.77279265573,186.905221443567,2.33618602672671,280.772386311962,15.3928197446985,160.360145916857,1.63132139631652,11.9365782863632,547.938565784072,220635.567032046,12652.6676799272,0.000186094951199,0.998560093191174,-9156.72177079192,NA
2000,3.54122236048914,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003464466506609,0.000443107002431,16.9320460144647,1660,0.846495846666295,0.972717589908111,0.937995192608439,1.85e-05,0.4,4,0.996178875919396,17.133887217851,0.333333333333333,6745.97278735196,156.096363465729,2.29738465617894,280.259356442172,13.3366795254295,168.097820444939,1.53570225812067,9.50728356833259,670.416356671644,186693.736434789,14118.3367632308,0.000211887399112,0.998873412134822,-9153.53813538529,NA
