"","x"
"338",2534060261611.57
"339",2659740598557.3
"340",2684543653847.95
"341",2719548283433.66
"342",2765170700692.72
"343",2819438829135.05
"344",2879492872312.8
"345",2945713035328.04
"346",3017028509644.72
"347",3070895934060.93
"348",2845607993358.94
"349",2535132266132.99
"350",2252519351956.48
"351",1989535467710.04
"352",1664009594448.77
"353",1268550815257.02
"354",900159609756.828
"355",571703555955.812
"356",357128570956.266
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",40482102912.4219
"380",272094430747.875
"381",451126824113.906
"382",804899127826.484
"383",1056507645266.38
"384",1300153547023.61
"385",1552571643868.12
"386",1810913039623.7
"387",2094512447332.25
"388",2387978916845.67
"389",2678185151064.5
"390",2963962703258.45
"391",3112829346005.19
"392",3101278076526.75
"393",3100730395201.14
"394",3113249464979.84
"395",3129027975415.33
"396",3124669306403.61
"397",3128356813215.59
"398",3142249561165.98
"399",3136278329765.09
"400",2777628848644.22
"401",2338953140212.45
"402",1961035048191.39
"403",1626186576483.97
"404",1377568629665.81
"405",1211743938572.27
"406",1048144099557.67
"407",884210077842.922
"408",686158775221.062
"409",428239258296.938
"410",58741538785.5312
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",125427768064
"431",239810090477.625
"432",309456067231.875
"433",519842045253.922
"434",762333041346.969
"435",1011954930911.25
"436",1274211873520.59
"437",1545564178057.03
"438",1816086078750.22
"439",2017522387642.78
"440",2184086936600.09
"441",2345821337268.75
"442",2504106865538.41
"443",2645522626788.66
"444",2768864115952.12
"445",2895872307241.12
"446",3028922070183.53
"447",3095476944005.69
"448",2915352214463.44
"449",2738148015547.75
"450",2589550641508.44
"451",2462539286453.25
"452",2362839265551.94
"453",2277629586602.25
"454",2198743173749.84
"455",2124282345995.97
"456",1914284274562.53
"457",1560043004161.81
"458",1239046829772.5
"459",942534146714.219
"460",659944355358.344
"461",430976506072.844
"462",102354934653.594
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",119493449064
"483",264161107584.25
"484",493309027063.5
"485",843016350478.281
"486",1208342041863.97
"487",1443731083831.41
"488",1659790818335.72
"489",1876185448313.78
"490",2090689412623.91
"491",2292310839918.62
"492",2487997178108.75
"493",2684292441297.41
"494",2883568185584.91
"495",2921965310186.38
"496",2778558570730.78
"497",2662218480036.81
"498",2568876499505.56
"499",2543550973224.84
"500",2716155149247.91
"501",2920107863699.38
"502",3130872469678.97
"503",3309937934292.34
"504",2996317235748.31
"505",2548058742553
"506",2160161661019.41
"507",1814534836701.75
"508",1589326799727.69
"509",1486876019129.75
"510",1382502272926.06
"511",1274386668193.25
"512",1145535698644.47
"513",948839585291.125
"514",743265293531.688
"515",537362223044.219
"516",426301597050.688
"517",111439574508.688
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",186153102320.875
"534",272143351403.344
"535",271930172393
"536",275151666687.969
"537",339082055835.344
"538",495389701549.75
"539",933444643149.531
"540",1483349183539.44
"541",2090811401613.06
"542",2701752765298.84
"543",2850261151884.59
"544",2798362680683.19
"545",2754254821343.38
"546",2718995781836.94
"547",2791616758973.84
"548",2992013136895.62
"549",3190865776509.19
"550",3387227828564.38
"551",3541917080391
"552",3553340165108.12
"553",3558000226350.31
"554",3574026032098.38
"555",3558354969981.06
"556",3037384247847.25
"557",2429634072038.31
"558",1930779658186.5
"559",1507500823646.62
"560",1291352304590
"561",1290620808022.62
"562",1290351923356
"563",1287310618030.69
"564",1194575645471.06
"565",790773585329.938
"566",435409428847.625
"567",57329794528.3125
"568",0
"569",0
"570",0
"571",0
"572",0
"573",0
"574",0
"575",0
"576",0
"577",0
"578",0
"579",0
"580",0
"581",0
"582",0
"583",0
"584",0
"585",0
"586",124742282967.125
"587",227882794326.375
"588",231775054034.125
"589",296960047900.688
"590",472031643333.688
"591",841658001289.562
"592",1295062794604.06
"593",1794417207263.88
"594",2305785550862.44
"595",2577484677579.69
"596",2734341019362.38
"597",2885133822947.25
"598",3034014918062.06
"599",3110689072550.69
"600",3108311895233.31
"601",3123402968227.38
"602",3156468667822.81
"603",3164715093273.12
"604",3045990504236.56
"605",2935781235081.69
"606",2846195011073.81
"607",2755371486823.38
"608",2469379349624.5
"609",2139919850370.62
"610",1846188676174.88
"611",1577791770333.38
"612",1348791504527.56
"613",1155706372185.12
"614",965827692419.625
"615",776560395071.25
"616",604956323579.812
"617",506439953015.5
"618",420722838185.562
"619",387161309123.938
"620",364766440338.562
"621",6121989020.5
"622",0
"623",0
"624",0
"625",0
"626",0
"627",0
"628",0
"629",0
"630",0
"631",0
"632",0
"633",0
"634",0
"635",0
"636",0
"637",0
"638",0
"639",90280879511.0625
"640",226470072702.75
"641",238831543509.188
"642",411393981233.312
"643",858385222362.562
"644",1415999289878.25
"645",2038367635064.5
"646",2683670659436.06
"647",3077736725890.56
"648",3342949674230.38
"649",3591606230202
"650",3828072361102.25
"651",3835491464419.94
"652",3604702258101.94
"653",3420445300286.5
"654",3276416854792.19
"655",3202213960492.44
"656",3284890752289.62
"657",3392732645555.81
"658",3507241291732
"659",3583319334568.12
"660",3111766653684.06
"661",2532466382676.81
"662",2054403121832.44
"663",1646863154602.75
"664",1307188030487.81
"665",1020108078472.69
"666",750688175055.5
"667",495255492009.125
"668",376932181936.875
"669",357322942212.875
"670",194719923155.688
"671",0
"672",0
"673",0
"674",0
"675",0
"676",0
"677",0
"678",0
"679",0
"680",0
"681",0
"682",0
"683",0
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",1145161038.75
"692",210474879313.938
"693",308942873641
"694",566644450897.438
"695",702271522521.625
"696",818812306415.062
"697",938156140045.062
"698",1063578237225.75
"699",1265290257625.12
"700",1505485058143.75
"701",1747435008734.06
"702",1988213226083.75
"703",2160067157607.5
"704",2245873185904.06
"705",2332952828218.94
"706",2425034398535.5
"707",2499103699778.81
"708",2492437302715.25
"709",2489632830318.12
"710",2501251540632.06
"711",2508049865319.56
"712",2298463227009.94
"713",2032503988401.88
"714",1798265116208.88
"715",1585420214316.94
"716",1410486987168
"717",1271541589664.5
"718",1133939906572.06
"719",995659297110
"720",831860359680.688
"721",577666068056.938
"722",391817922450.125
"723",65435409332.4375
"724",0
"725",0
"726",0
"727",0
"728",0
"729",0
"730",0
"731",0
"732",0
"733",0
"734",0
"735",0
"736",0
"737",0
"738",0
"739",0
"740",0
"741",0
"742",0
"743",0
"744",160226879762.562
"745",304356831981.188
"746",612304204245.375
"747",884529485807.75
"748",1165362511873.56
"749",1463920282839.62
"750",1766680930937.12
"751",1964069781585.81
"752",2111402745161.81
"753",2257206280477.56
"754",2403239781021.12
"755",2510091925295.75
"756",2570756766586.5
"757",2639060531358.75
"758",2716358450588
"759",2750696517687.5
"760",2612022834678.62
"761",2473802871428.38
"762",2354359343369.38
"763",2248145250938.12
"764",2150778308779.88
"765",2059530363112.81
"766",1972383313948.81
"767",1887755305104.31
"768",1719892746892.94
"769",1457387019665.88
"770",1208953700413.69
"771",970657729223.188
"772",724458616033.375
"773",466206114178.062
"774",168355924283.688
"775",0
"776",0
"777",0
"778",0
"779",0
"780",0
"781",0
"782",0
"783",0
"784",0
"785",0
"786",0
"787",0
"788",0
"789",0
"790",0
"791",0
"792",0
"793",0
"794",0
"795",9455384118.4375
"796",243055892324.375
"797",396602496455
"798",730882127645.438
"799",946443979623.875
"800",1148465606344.62
"801",1357365141207.44
"802",1572795165550.38
"803",1832940574002.31
"804",2114221714939
"805",2395516916948
"806",2675527008126.88
"807",2932604887795.62
"808",3162539939459.12
"809",3395646395853.5
"810",3635823369656.88
"811",3723339364731.12
"812",3282803969948.62
"813",2865998865177.62
"814",2518576208485
"815",2230953489910.5
"816",2141782797723
"817",2127028855185
"818",2111361622801.25
"819",2094508195746.62
"820",1963581525207
"821",1704106778075.62
"822",1460713429519.38
"823",1229995940216.38
"824",1001997093288.38
"825",758560614912.5
"826",519892494093.75
"827",407784851103.25
"828",25675303426.125
"829",0
"830",0
"831",0
"832",0
"833",0
"834",0
"835",0
"836",0
"837",0
"838",0
"839",0
"840",0
"841",0
"842",0
"843",0
"844",0
"845",157613884036.625
"846",260482376093
"847",337431017022.875
"848",594483838430.875
"849",902652305960.375
"850",1231652920204.38
"851",1527333898438.75
"852",1822852752658.5
"853",2120584796685.88
"854",2416190858767.62
"855",2703797478076.25
"856",2984365375081.62
"857",3260144237984.62
"858",3533317032111.5
"859",3671031483716
"860",3655335746362.75
"861",3658268519755.62
"862",3679988514366.38
"863",3668389063733.62
"864",3502572660238.5
"865",3345107229249.62
"866",3210542421218.25
"867",3071909159588.75
"868",2687175234206.88
"869",2256101591035.25
"870",1878272275258.88
"871",1539004026074.75
"872",1274767216763.25
"873",1081840496770.5
"874",890941733344.125
"875",699289534673.5
"876",504101074756.375
"877",403688429803.125
"878",51466444271.875
"879",0
"880",0
"881",0
"882",0
"883",0
"884",0
"885",0
"886",0
"887",0
"888",0
"889",0
"890",0
"891",0
"892",0
"893",0
"894",0
"895",0
"896",0
"897",0
"898",55652888183.875
"899",237898013981.625
"900",280303084654.375
"901",484246911049.875
"902",743307766476.75
"903",1035610625408.88
"904",1350223532707.62
"905",1678199855102
"906",2007168924777.25
"907",2267523066529.5
"908",2490910268482.88
"909",2706160833804.62
"910",2914866173121.88
"911",3009692027550.88
"912",2976834592668.25
"913",2959273059503.25
"914",2958022727213.75
"915",2948019249482.75
"916",2869685080467.62
"917",2800442198242.62
"918",2747145768194.88
"919",2690326373533.38
"920",2439307537482.62
"921",2142109922332.75
"922",1878145432317.75
"923",1637837254570.88
"924",1437559405111.75
"925",1274801562104.38
"926",1115213897194.62
"927",956614425280.25
"928",791565084763.75
"929",602066348478.625
"930",425686370125.625
"931",366735617322.375
"932",4888211349.125
"933",0
"934",0
"935",0
"936",0
