"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik"
2000,3.4421006876387,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003464466506609,0.000430075291037,16.5758611099268,1660,0.847640006701778,0.973402540466571,0.960354935170013,4.31874627470949E-05,0.4,4,0.996178875919396,17.1272456825749,0.333333333333333,6169.13924320508,262.700099074064,3.00650659734566,346.99962511557,21.3087766922216,278.570878249531,1.68837395780452,14.2815220211922,424.828445943833,147231.799237976,11477.8373945766,0.000286178328887,0.998013551883491,-8578.00801838608
2000,2.91840396147643,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003475847700823,0.000380527233595,26.6369963806765,1660,0.866592426776099,0.965278319353396,0.99783414722503,2.41557548883715E-05,0.4,4,0.991715751044766,17.1031824019197,0.333333333333333,24235.6090221728,469.683825282002,2.92368595473123,790.701479413352,18.516984607902,107.480602118645,2.30506064929476,12.4028320147502,446.888345315485,197496.680117742,7833.65098873892,6.58036141800392E-05,0.999043050632786,-8579.11984125923
2000,1.78894138897799,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.448824461995896,0.99734981100277,0.993008452172119,2.29435428029856E-05,0.4,4,0.706586726635864,17.152363904307,0.333333333333333,18178.1474429338,223.899741655308,0.755082717270451,602.213219098061,565.909690444521,83.3086115586932,25.2241513145097,34.4692499755053,57.5878589989015,35310.1831960399,5557.48473964372,5.38312558709744E-05,0.988447675179304,-8580.08375034745
2000,3.11123248783687,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003454820341071,0.000399937946845,28.6435016821057,1660,0.858087210137203,0.951104530396763,0.997809988237793,2.43746619290219E-05,0.4,4,0.999669958183129,17.0740589412793,0.333333333333333,18946.8158162527,404.454559261643,1.23579213036529,751.059695238197,70.6154618970145,100.830727286769,1.17670418650833,8.48299926031394,358.668086173587,379318.746744275,17094.2197480776,0.000124416919848,0.998498891602185,-8580.2384604669
2000,2.9703984842085,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00344775944591,0.000456577469872,27.3693611992744,1660,0.74742715691868,0.989801704699177,0.964207926440812,2.91364842414664E-05,0.4,4,0.893792158432998,17.1133222639344,0.333333333333333,13407.2208880783,383.512869645775,2.95091866675432,566.569636696124,9.0438077205481,305.544102779112,0.386445379188368,17.2764456869192,252.788355782516,147593.59039857,4878.84324456073,0.000131150407492,0.997698876401171,-8580.30635628533
2000,2.46165757818373,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.496669439599119,0.991409866394682,0.97065817228527,2.46356927892736E-05,0.4,4,0.92269441727221,17.0900535325124,0.333333333333333,398335.39720009,1052.62324247423,0.236228228334659,340.415088892394,216.998144667381,73.4360131935981,21.8710446484684,110.919969902511,13.5131786783891,107720.108382386,754.860940567302,0.001501244674307,0.979347432654341,-8580.65036183958
2000,1.9881340038457,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009043058565862,0.000752132945905,35.3438432688178,1660,0.191896258013602,0.969454391962007,0.977361143328148,3.37885012033227E-05,0.4,4,0.814719560904081,17.1683004772252,0.333333333333333,4513.48868835083,5504.07564270669,70.7355577175024,121.450842286688,369.990517421462,176.764577344003,0.005078520236372,94.256708833767,147.256261765714,29035.9072128706,25.4798691759812,0.000464639424859,0.998718594075407,-8582.49793837794
2000,2.5494219347473,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003611734784385,0.00039827608498,33.419022264508,1660,0.820287722203606,0.882517884920995,0.999904790974217,2.04874972626177E-05,0.4,4,0.604677814490893,17.1535404014675,0.333333333333333,48979.8795199145,404.31484401784,1.42776249234738,687.055726749597,22.8028461068575,51.279171178624,0.182218198772443,285.264202659861,178.356972201643,103957.991580456,3929.05920801813,6.52681061441865E-06,0.998616692688552,-8582.58770927894
2000,2.08462708850708,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.462424292018833,0.997150000824141,0.992577931378783,2.55160152162509E-05,0.4,4,0.706586726635864,17.0586856979718,0.333333333333333,31048.2925827069,142.993179615243,1.2246931732204,826.449413165408,414.775072200301,51.8237017920998,6.15647674141981,12.2920581624719,27.6509580550553,157236.492159016,4491.15186149576,4.9260939023229E-05,0.993321562066425,-8582.90493368375
2000,2.8002417815622,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003541062565508,0.00039292653141,34.219132470969,1660,0.858407035510739,0.897757404830285,0.999887425017262,1.95274886568323E-05,0.4,4,0.75689708291571,17.1295002021292,0.333333333333333,161894.220776381,294.187347813077,2.95495039067202,736.615669620769,13.3580684646079,140.515896263522,0.315334808574616,100.747135787803,43.8519101402649,17711.5467701481,6352.51095442826,1.64110585957666E-05,0.998893217049588,-8582.98751325821
2000,2.20414264967059,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.481200572596209,0.996566288414629,0.99376953096452,2.61056907972013E-05,0.4,4,0.706586726635864,17.1940289499246,0.333333333333333,5637.78534076964,290.743684212461,1.21192308676506,906.022053078143,115.102010479765,27.3022039579629,22.4246232742567,20.6589501841026,36.8650101864466,92346.3125191135,8375.37668189208,0.000123128677062,0.992058868339026,-8583.0433002453
2000,2.2972796231214,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.490872704105393,0.997628835102073,0.991073084843996,2.63265521945692E-05,0.4,4,0.706586726635864,17.2224634763094,0.333333333333333,13453.8533155863,537.027770530496,1.7920021717143,894.749962130743,95.4624228772568,59.0956578688535,4.25382332035066,23.8635851031663,42.1584823067483,117127.611282157,8121.65760901398,0.000704589174702,0.968235172657878,-8583.70073875137
2000,2.34598210682928,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.495781431146447,0.997232712451084,0.989902243498228,2.69920950641038E-05,0.4,4,0.706586726635864,17.2373761531976,0.333333333333333,6062.80766317503,100.709135905671,1.10826431754048,773.635434664648,328.898753561797,92.4848470412266,6.82311562133163,10.6659548307328,84.8083992416685,92108.3611778936,5932.88722159701,0.000326015273788,0.990140451399699,-8583.72670373536
2000,2.72707517018415,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003555486412081,0.00039292653141,34.3146521326916,1660,0.854662214698957,0.892343175149357,0.999921140195741,2.12454094627436E-05,0.4,4,0.719438058698212,17.1555809736849,0.333333333333333,9696.6243431211,776.060492494642,2.67462116488062,1113.08974037907,43.8774966419357,104.666401245692,1.02867581749018,16.5437257197696,107.933022604429,111906.858159873,1473.25439268495,4.14881748933807E-05,0.998723621736524,-8584.92458659516
2000,1.43017863925395,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.018111703182779,0.001291936915812,33.6599594660578,1660,0.074629029159349,0.941756874002602,0.939583839641089,6.66967687765491E-05,0.4,4,0.288400630664717,17.0800851231672,0.333333333333333,1061.38262975719,153.276286361804,42.889600159324,25.8769027630173,15.3535130575554,33.0027588254676,2026.54160225744,7.21102173220793,42.5815839485477,1066.04699217707,89.8965836811443,0.928309842198196,0.070490146681204,-8595.05503940311
2000,1.38404690853547,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.018111703182779,0.001291936915812,33.6599594660578,1660,0.072434200451469,0.94557855663045,0.951404661797392,7.21056697833206E-05,0.4,4,0.288400630664717,17.0295741863516,0.333333333333333,475.7111123604,1927.12337083454,2.98533837969322,9.0147334450089,21.5643945243359,57.4854092888222,2538.33171092109,12.2768388166424,215.76213590989,2080.9351135141,28.1373026394229,0.975254669700277,0.02406242546887,-8596.85580650276
2000,1.6780948476304,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.064675118274201,0.001140329105275,30.949660492214,1660,0.041919282405226,0.983582758578354,0.996154921785045,7.08189316398214E-05,0.4,4,0.534990909103001,13.2090546032636,0.333333333333333,1222.21725868145,368.191433397715,291.6653453621,19.9407207137573,2255.9489920884,0.248784984442038,2240.49734420501,37.9519251087826,6790.87297555777,2050.61143126216,276.635055425061,0.272307330040045,0.699363259263904,-8599.99783625919
2000,1.61017533598334,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.064675118274201,0.001140329105275,30.949660492214,1660,0.041093306935816,0.980764645335275,0.997203479775508,6.62369441969045E-05,0.4,4,0.534990909103001,13.0471183688609,0.333333333333333,85495.1731818431,62349.1994582272,1.78700871837928,4.22810700205968,2031.39961030753,0.001133734571762,1115.30813605595,309.991485129968,162.91248745494,10669.2140560128,12.67288490383,0.304076675573553,0.688575527121398,-8601.42090148768
2000,1.90777340325026,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.060371094933872,0.001003601184691,84.9834477808003,1660,0.057459945024579,0.992174793587625,0.999908505735347,3.33626531972221E-05,0.4,4,0.733064806406269,16.7003652098494,0.333333333333333,27941.7257056847,168.071898157181,0.02116626719174,485.072315333401,77.7048576458599,51.8187018811409,3.11308913561751,222.314010970353,0.000560229724901,412415.176341561,7429.09666719119,9.12281001881716E-05,0.999883458444387,-8619.20933479834
