"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","gamma","alpha","f_l","f_n","f_a","tau","lambda_l","lambda_n","lambda_a","kappa","c","Tf","T_min_l","obsprob","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik"
2000,5.06193546464415,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.17994628042477,0.146629682752803,0.3563442326423,0.974506664794316,0.958250323992315,0.79172947024318,0.099725053829613,0.019756171425893,0.301776162546417,0.042797485522444,0.4,4,18.8891271056049,0.177682855693025,10.9405336698189,8.39875846948101,16.1523249140843,2.56160194181177,95.2269307078641,108.017834947853,68.074997063184,230.971378552562,31.9810327741745,77.8742068794084,46.5813052864194,0.280282134552458,0.352838837759729,-9006.64904867074
2000,9.62868957519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.348295593261719,92.0387600708008,0.926913452148437,0.502621459960938,0.286520385742188,0.402590942382813,0.073701629638672,0.061525115966797,0.027912139892578,0.040205728149414,0.4,4,6.23175048828125,0.323733520507813,102.680070870423,61.3128662109375,81.8328857421875,53.2196044921875,8.1878662109375,26.7913818359375,97.1405029296875,29.3792724609375,72.4212646484375,12.4969482421875,89.0594482421875,0.469741821289062,0.145553588867188,-21073.2587710815
2000,3.44118957519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.409545593261719,79.5400100708008,0.814413452148438,0.840121459960937,0.399020385742188,0.290090942382813,0.085576629638672,0.049650115966797,0.063537139892578,0.052693228149414,0.4,4,5.48175048828125,0.436233520507812,27.4749755859375,48.8128662109375,94.3328857421875,65.7196044921875,20.6878662109375,89.2913818359375,9.6405029296875,66.8792724609375,9.9212646484375,24.9969482421875,51.5594482421875,0.282241821289062,0.333053588867188,-21073.2587710815
2000,36.4766839053178,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.442659997171243,2.57692262439821,0.243635828426154,0.262214563929367,0.894110356427473,0.830508857706229,0.02610388949883,0.043188840270199,0.061003032182299,0.005821394718518,0.4,4,4.40887014801816,0.116933804619296,85.480131514718,82.7297846418264,67.3045661669344,16.3471271315547,116.001854780686,53.6446275696931,73.0251975653951,25.8255039669379,46.8935773390658,82.8619385654248,1.63219652571689,0.039016447651835,0.088396675229506,-9101.01969439401
2000,1.3153760747634,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.020921358013734,2.20925542503036,0.541160047037413,0.064642841648818,0.181396282277205,0.569284703888239,0.020708718130539,0.110331795778321,0.163937099574324,0.02605293728233,0.4,4,11.005915960822,0.183736532515119,3.70010149297087,72.8608641757313,75.1617216711405,46.7351126961461,48.3661211625669,80.4017471175733,98.8883745469518,92.3079442937955,99.9046814022576,110.704128427989,25.3857890418021,0.505486677826426,0.152661560193724,-9373.23363727051
2000,23.1732786963457,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.323772593295863,19.4175598689571,0.089115390581677,0.540803645092511,0.635770599512604,1.06996919512109,0.054006418701477,0.009159023661297,0.096433923466231,0.062472828181586,0.4,4,8.59370603145861,0.220272775664122,56.9612967647269,23.3917124284168,22.6412110668147,83.6883553873416,102.445481399244,28.9983413572228,42.4751348502131,51.5803424394142,33.4516278974454,50.949374622169,96.3845700735562,0.170968537447089,0.441941715800451,-8806.02032168538
2000,1.27556457519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.087983093261719,88.9140725708008,0.561288452148437,0.643246459960938,0.427145385742188,0.486965942382813,0.076670379638672,0.094181365966797,0.042755889892578,0.018352603149414,0.4,4,7.91925048828125,0.445608520507813,36.8499755859375,64.4378662109375,59.9578857421875,118.874877929714,98.8128662109375,67.4163818359375,19.0155029296875,32.5042724609375,13.0462646484375,21.8719482421875,23.4344482421875,0.297866821289062,0.473678588867188,-21073.2587710815
2000,7.52538585974868,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.349656021870095,34.2836387288774,0.055832553656954,0.185194830430642,0.880040256003252,1.08862158534032,0.028765257030954,0.050065846342745,0.106844723087266,0.069958298258009,0.4,4,12.0240564911411,0.284138788552006,99.8200951908112,11.1481114024992,10.4769592783743,26.3640532672586,50.2363909681623,17.9852456879753,68.4612930742352,85.6249661017317,69.4065010749905,81.4108239527866,81.13554054667,0.048807907284397,0.240820894446079,-8979.84750810558
2000,10.7923811125716,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.548357924750837,5.65834522245967,0.81259226265083,0.449031844434932,0.192138929514771,0.241322453294972,0.001650084988226,0.021305100332726,0.033738844635422,0.091832167552584,0.4,4,10.8234815879942,0.123594374595519,12.6224277348039,31.5945555486476,84.78312588863,0.106467571755532,78.7375194626541,70.1961887514699,90.7188051509831,7.31676132753502,110.507463004253,133.955125181501,162.72740449198,0.39642203504185,0.179131205707685,-8908.21375547811
2000,15.874024710139,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.377328336566482,0.575875630358794,0.208735631859837,0.725578807681464,0.760109180452456,0.287371017079135,0.031358113529796,0.039966902522524,0.255455073902546,0.082183713690462,0.4,4,10.4559159535817,0.208473536682781,102.245503485087,147.839630796437,149.352933216979,78.2390860149594,18.7057589355319,35.9887166997372,45.9862206000007,100.838342953824,35.9437977498153,60.2198895385284,87.7581950654842,0.449036749412156,0.24682523915637,-9097.47811159609
2000,4.98806457519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.026733093261719,51.4178225708008,0.448788452148438,0.530746459960938,0.989645385742188,0.824465942382812,0.088545379638672,0.034806365966797,0.007130889892578,0.055815103149414,0.4,4,5.66925048828125,0.258108520507813,49.3499755859375,1.9378662109375,47.4578857421875,62.5946044921875,18.5463425966379,79.9163818359375,56.5155029296875,45.0042724609375,75.5462646484375,34.3719482421875,10.9344482421875,0.110366821289062,0.161178588867188,-21073.2587710815
2000,13.580673286702,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.281704622590904,0.064367676874758,0.771664679713732,0.980747233063498,0.749374240863396,0.367758051192138,0.023224755446662,0.04043895024479,0.087056674103768,0.008291017621766,0.4,4,18.8949738990649,0.333399601012979,141.148424905878,52.3530333898625,114.249077869319,12.3542781033039,79.1267284634125,37.7709550248273,7.61253207730663,121.064087774566,34.1463890219339,109.910042770627,83.2343397439993,0.346100150043927,0.481975780090973,-9076.76833521248
2000,3.45477068234335,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.604464241490939,12.9509459981402,0.201565332710943,0.750698414271338,0.786993990872357,0.639733348467513,0.01606771037056,0.059399557383356,0.041917842358249,0.031401439212928,0.4,4,10.5400235095015,0.437643157627347,24.4456301148188,72.8683214143983,21.9678590824896,40.9544426033917,36.6014413657674,58.4055127648573,35.1057919257839,20.7323866017764,0.546519998527564,58.9493109255882,85.9531952555925,0.234233045978821,0.289718773309626,-21073.2587710815
2000,9.26219323879638,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.157411320939468,51.879212553662,0.650071417297776,0.329962407316239,0.340892861272152,0.138218233408396,0.093568299040504,0.012622913363419,0.088913758187465,0.069019912880672,0.4,4,7.95267155353745,0.304715076807079,71.5987402496677,26.4153991401801,68.4761300526215,83.5116607793454,89.9111610489935,4.64296468538717,88.8157257595461,75.5134713556039,53.9392111117087,9.63201808850487,39.5184322829366,0.48862900995022,0.035857120060023,-21073.2587710815
2000,4.43154388975675,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.200662660228934,29.5650865911103,0.351254053407853,0.425905509774575,0.167067862270901,0.485691010559825,0.046348903837209,0.077583072900164,0.113079107468798,0.024608128426473,0.4,4,6.45942116510795,0.333979262430912,5.98299929880629,21.8545201846696,99.7025434120026,8.49976670940729,85.2800358911316,104.230629730055,37.3085448800448,94.4110267906502,20.8280142715315,3.20055091382275,18.349328625578,0.214276681559245,0.198572237818289,-21073.2587710815
2000,8.08181457519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.424858093261719,45.1684475708008,0.842538452148437,0.924496459960938,0.595895385742187,0.880715942382812,0.094482879638672,0.028868865966797,0.096193389892578,0.074546353149414,0.4,4,6.79425048828125,0.239358520507813,86.9775130003752,70.6878662109375,41.2078857421875,56.3446044921875,30.0628662109375,48.6663818359375,87.7655029296875,38.7542724609375,69.2962646484375,53.1219482421875,67.1844482421875,0.454116821289062,0.442428588867188,-21073.2587710815
2000,0.656814575195312,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.302358093261719,20.1709475708008,0.167538452148437,0.699496459960937,0.370895385742188,0.205715942382812,0.070732879638672,0.005118865966797,0.024943389892578,0.099521353149414,0.4,4,5.29425048828125,0.314358520507812,30.5999755859375,95.6878662109375,66.2078857421875,81.3446044921875,55.0628662109375,73.6663818359375,62.7655029296875,63.7542724609375,94.2962646484375,78.1219482421875,92.1844482421875,0.079116821289063,0.317428588867188,-21073.2587710815
2000,9.25127860300691,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.052718751913905,0.886563070894788,0.854977772260055,0.216730439611342,0.942900774547441,0.804249556589636,0.015994517251977,0.092972042132831,0.24625834810388,0.043277815328911,0.4,4,15.3548771090925,0.249637854599513,108.453086957599,53.1700395104813,22.7303567314042,44.7603503644545,5.98822394771335,27.4769203681168,12.3549955591315,13.1166348985881,42.5921761969067,31.0105165382674,39.7521328150601,0.128342838227078,0.127207107792452,-11788.3825527396
2000,1.94876903795376,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.24803904963887,54.8098792256791,0.735587382677477,0.593849819396568,0.714215030620089,1.02176718791182,0.036117099938904,0.041915099805662,0.013444057250068,0.063842813190638,0.4,4,9.3042388808329,0.235523959889731,18.6202822231662,59.860549848105,3.81447359655151,45.1049729725557,18.0677329614435,62.9246866631127,77.429104783333,78.4462977424137,84.1476014883706,41.7896774022199,4.81910861786549,0.394132850208159,0.382369524150905,-21073.2587710815
2000,6.84431457519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.486108093261719,7.67219757080078,0.280038452148437,0.136996459960938,0.258395385742188,0.543215942382813,0.082607879638672,0.088243865966797,0.060568389892578,0.012108853149414,0.4,4,6.04425048828125,0.426858520507812,68.0999755859375,8.1878662109375,53.7078857421875,93.8446044921875,67.5628662109375,11.1663818359375,25.2655029296875,26.2542724609375,31.7962646484375,90.6219482421875,54.6844482421875,0.141616821289062,0.129928588867188,-21073.2587710815
2000,4.36931457519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.363608093261719,32.6696975708008,0.955038452148438,0.361996459960938,0.933395385742188,0.768215942382813,0.058857879638672,0.064493865966797,0.036818389892578,0.037083853149414,0.4,4,7.54425048828125,0.351858520507813,43.0999755859375,33.1878662109375,28.7078857421875,113.458724914858,42.5628662109375,86.1663818359375,0.2655029296875,51.2542724609375,6.7962646484375,65.6219482421875,79.6844482421875,0.266616821289062,0.004928588867188,-21073.2587710815
2000,37.4291925378007,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.230944070212888,75.8437940066459,0.421803310215136,0.771204391389347,0.625822273072797,0.366112133981344,0.008549789820763,0.005520151576202,0.170675472860171,0.037865294785518,0.4,4,10.1837019144995,0.091379815100482,106.768280521904,56.7725920928816,65.0939932125884,19.1776420513359,59.5320275451433,39.5843632191688,63.3295706134897,1.54400269177899,74.1057905488719,18.3296394631979,42.7721378473001,0.018655773591677,0.287750998798765,-8768.62116925511
2000,1.43025207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.034389343261719,31.1073538208008,0.603475952148438,0.235433959960938,0.244332885742188,0.754153442382812,0.009873504638672,0.024415740966797,0.155006025207659,0.088594790649414,0.4,4,9.32550048828125,0.215921020507813,57.1624755859375,69.1253662109375,92.7703857421875,95.4071044921875,41.0003662109375,6.4788818359375,95.5780029296875,18.4417724609375,86.4837646484375,29.6844482421875,46.8719482421875,0.211929321289062,0.247116088867188,-21073.2587710815
2000,14.5659122485515,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.567867649521656,5.97272417728199,0.073755873388441,0.518920312049868,0.863131050064515,0.459736593107601,0.060952352856566,0.040619236660136,0.333713721677791,0.033573198012597,0.4,4,3.0375922821302,0.109010486128812,13.1628051146789,19.5368923645822,98.6638019795381,84.6666017157808,83.620722738066,52.1128937386166,45.5337295464505,54.1471251363828,38.2160437585889,86.1316977793207,82.4806014535199,0.550370884489353,0.420656841818949,-9033.08638621459
2000,3.90525207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.401889343261719,56.1048538208008,0.828475952148438,0.910433959960937,0.469332885742188,0.979153442382813,0.081123504638672,0.095665740966797,0.073927764892578,0.013669790649414,0.4,4,7.82550048828125,0.440921020507813,82.1624755859375,44.1253662109375,67.7703857421875,20.4071044921875,16.0003662109375,31.4788818359375,20.5780029296875,43.4417724609375,11.4837646484375,54.6844482421875,71.8719482421875,0.086929321289063,0.372116088867188,-21073.2587710815
2000,21.3795023880344,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.194035968196052,0.515766774578874,0.204204421402241,0.320933691046438,0.96272047108224,0.567804816350849,0.021635395207564,0.09043906941254,0.041930578173198,0.047867637563543,0.4,4,8.34635212304498,0.119739488498722,30.5771776161177,116.836300127323,21.2214515941287,127.580062962289,85.0212713111714,136.771876151835,131.90183965972,190.649907329165,57.3469632551258,5.39434946317131,27.999906331231,0.371998087355202,0.137404898147108,-9118.80169392851
2000,3.44208803264123,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.103640417518451,8.84369762418525,0.498015836534178,0.788257763346524,0.612863346978426,0.195239022597544,0.020808755743282,0.049486823602953,0.082657705177707,0.02521005877423,0.4,4,11.2142252126192,0.437619430946989,71.2230863422602,6.77267006310061,5.39136350535977,65.0862509805399,57.1720725481342,48.3178787154602,36.8351385535417,6.08427586472931,25.2700263879201,17.8499182446651,37.3614724858556,0.402383228317229,0.434775712692129,-21073.2587710815
2000,7.61775207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.340639343261719,68.6036038208008,0.940975952148438,0.347933959960938,0.131832885742188,0.641653442382813,0.109072037751952,0.012540740966797,0.014552764892578,0.076107290649414,0.4,4,7.07550048828125,0.328421020507813,19.6624755859375,56.6253662109375,55.2703857421875,7.9071044921875,3.5003662109375,93.9788818359375,83.0780029296875,55.9417724609375,73.9837646484375,67.1844482421875,84.3719482421875,0.149429321289062,0.184616088867188,-21073.2587710815
2000,0.192752075195313,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.463139343261719,93.6011038208008,0.265975952148438,0.122933959960938,0.806832885742187,0.416653442382813,0.092998504638672,0.036290740966797,0.085802764892578,0.051132290649414,0.4,4,5.57550048828125,0.253421020507813,94.6624755859375,81.6253662109375,30.2703857421875,32.9071044921875,78.5003662109375,18.9788818359375,58.0780029296875,30.9417724609375,98.9837646484375,92.1844482421875,59.3719482421875,0.274429321289062,0.059616088867188,-21073.2587710815
2000,5.14275207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.218139343261719,43.6061038208008,0.715975952148437,0.572933959960938,0.356832885742188,0.866653442382812,0.045498504638672,0.164408249552176,0.038302764892578,0.001182290649414,0.4,4,8.57550048828125,0.403421020507812,44.6624755859375,31.6253662109375,80.2703857421875,82.9071044921875,28.5003662109375,68.9788818359375,8.0780029296875,80.9417724609375,48.9837646484375,42.1844482421875,9.3719482421875,0.024429321289063,0.309616088867188,-21073.2587710815
2000,4.52400207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.248764343261719,37.3567288208008,0.434725952148438,0.854183959960938,0.525582885742187,0.585403442382812,0.075186004638672,0.006603240966797,0.091740264892578,0.094838540649414,0.4,4,5.20050048828125,0.347171020507813,75.9124755859375,21.2708025320564,61.5203857421875,14.1571044921875,34.7503662109375,25.2288818359375,64.3280029296875,62.1917724609375,80.2337646484375,48.4344482421875,40.6219482421875,0.305679321289062,0.465866088867188,-21073.2587710815
2000,60.5482657141361,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.620375892421785,0.830580031236162,0.884812940252173,0.369791588965403,0.982805328452891,0.132480991113861,0.026139414472026,0.071435678068337,0.06630888091166,0.049876223150765,0.4,4,10.4610898676801,0.289337409287474,29.5479737251523,61.6781264717317,12.7424868114641,94.0792830518544,64.3252503406278,147.372996980164,6.47633613559781,10.8987626785062,162.907316869651,81.5124896055896,38.95931972818,0.027188218795486,0.61387204281007,-9221.22436063797
2000,2.04900207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.581699695631386,62.3542288208008,0.209725952148438,0.179183959960938,0.300582885742188,0.810403442382812,0.051436004638672,0.077853240966797,0.067990264892578,0.019913540649414,0.4,4,9.70050048828125,0.422171020507813,50.9124755859375,87.8753662109375,86.5203857421875,89.1571044921875,9.7503662109375,0.2288818359375,39.3280029296875,87.1917724609375,5.2337646484375,73.4344482421875,65.6219482421875,0.430679321289062,0.090866088867188,-21073.2587710815
2000,6.99900207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.126264343261719,12.3592288208008,0.659725952148438,0.629183959960937,0.750582885742187,0.360403442382813,0.155043345383688,0.030353240966797,0.020490264892578,0.069863540649414,0.4,4,6.70050048828125,0.272171020507812,0.9124755859375,37.8753662109375,36.5203857421875,39.1571044921875,59.7503662109375,50.2288818359375,89.3280029296875,37.1917724609375,55.2337646484375,23.4344482421875,15.6219482421875,0.180679321289062,0.340866088867188,-21073.2587710815
2000,0.811502075195312,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.187514343261719,24.8579788208008,0.772225952148437,0.291683959960938,0.863082885742188,0.247903442382813,0.063311004638672,0.065978240966797,0.056115264892578,0.032401040649414,0.4,4,7.45050048828125,0.384671020507813,88.4124755859375,50.3753662109375,49.0203857421875,26.6571044921875,72.2503662109375,12.7288818359375,1.8280029296875,74.6917724609375,17.7337646484375,10.9344482421875,28.1219482421875,0.118179321289062,0.153366088867188,-21073.2587710815
2000,25.3233986050403,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.447416162571228,7.69104856356464,0.226637795443174,0.682464792723361,0.605698761752209,0.752428313557539,0.006145229285937,0.017371328652024,0.024174394609628,0.069694004803037,0.4,4,5.3010551668243,0.090215841333379,39.2508935981048,0.390884316282001,172.775990082355,139.710941676452,24.3518744120693,97.0299339951667,93.7067248381726,22.1715763571309,74.2811726048049,84.4622058191354,75.3887988877914,0.478827444009252,0.330630867179509,-8924.25841102641
2000,3.28650207519531,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.310014343261719,99.8504788208008,0.997225952148437,0.966683959960937,0.638082885742188,0.472903442382813,0.039561004638672,0.042228240966797,0.079865264892578,0.057376040649414,0.4,4,8.95050048828125,0.309671020507812,63.4124755859375,25.3753662109375,24.0203857421875,51.6571044921875,97.2503662109375,37.7288818359375,76.8280029296875,99.6917724609375,92.7337646484375,85.9344482421875,53.1219482421875,0.243179321289062,0.278366088867188,-21073.2587710815
