time,E0,QL0,EL_s0,EL_i0,QN_s0,QN_i0,EN_s0,EN_i0,QA_s0,QA_i0,EA0,H_s0,H_i0,cases
1867.1153846153527,179.50417646705358,1342.0017042883806,144.90338697673363,1.6146214960016376,278.7439748833083,5.327582866452686,13.835416551012203,0.4899223835396535,5.738216914412138e-57,2.0613759958996e-58,1.173291769915218,0.6105708852686741,3.234303399304017e-16,0
1874.1346153846473,149.36647429320325,1279.443857234545,143.45804567894342,1.5985164264296947,272.1696281689418,5.201928574092618,13.789262330545696,0.48828802828782575,5.683693511569439e-57,2.0417892086604458e-58,1.1699360790484503,0.6179892116802272,3.0501213558992905e-17,0
1881.153846153859,124.28871618441491,1219.802164621071,142.02712096252597,1.5825719971482815,265.75034143303503,5.079237914883291,13.743262078126817,0.48665912515900356,5.629688179323484e-57,2.022388531202128e-58,1.1665899856761224,0.6252662246544959,2.8764278230591616e-18,0
1888.1730769230705,103.42136710307905,1162.9406889570862,140.6104690290274,1.5667866058479023,259.4824574913156,4.95944098972715,13.697415280125721,0.48503565596517456,5.576195995069263e-57,2.003172195146077e-58,1.1632534623487363,0.6324046161043259,2.7126255174294246e-19,0
1895.1923076922822,86.05752397988837,1108.7298295228995,139.20794751433354,1.5511586662015158,253.36240541650935,4.842469548141072,13.651721424626546,0.4834176025790163,5.523212082975972e-57,1.9841384489167183e-58,1.159926481695341,0.6394070266636079,2.55815116889791e-20,0
1902.2115384615768,71.60896863944537,1057.0460269780303,137.8194154743243,1.5356866077047309,247.38669850377067,4.728256949369823,13.606180001420661,0.48180494693366144,5.470731613541412e-57,1.9652855575813875e-58,1.1566090164232292,0.6462760466642504,2.4124735835089906e-21,0
1909.2307692307884,59.586241300814144,1007.7714817427416,136.4447333707792,1.5203688755187406,241.55193228452396,4.616738124425072,13.560790502003004,0.48019767102256955,5.418749803154165e-57,1.9466118026930848e-58,1.153301039317866,0.6530142170940839,2.275091817110512e-22,0
1916.25,49.58205961931786,960.7938855013253,135.08376305725477,1.5052039303129516,235.8547825864532,4.5078495390062745,13.515552419563315,0.4785957568992115,5.367261913653932e-57,1.9281154821324596e-58,1.1500025232424453,0.6596240305373076,2.1455334523309213e-23,0
1923.2692307692116,41.257521575874385,916.0061652274302,133.73636776526953,1.4901902481110234,230.29200363994508,4.401529157309432,13.470465248982528,0.4769991866769451,5.316263251902059e-57,1.9097949099536244e-58,1.146713441137797,0.6661079320962212,2.0233529743505076e-24,0
1930.2884615384232,59.02271332906146,873.3062391387431,132.40241209053917,1.475326320137559,224.8604262288399,4.297716406682879,13.425528486826618,0.4754079425287975,5.265749169353189e-57,1.8916484162301836e-58,1.1172322417546896,0.6724683202958003,1.9081302388295768e-25,0
1937.3076923077178,107.74609979636571,832.5967840280509,131.0817619793569,1.4606106526662823,219.54184796807456,4.196063388253315,13.395395907346934,0.47415828677040445,3.273053474672224e-58,1.17579972430797e-59,1.049357470738997,0.6785311979305939,0.0001718691170376059,0.031162099131496337
1944.3269230769295,183.69577523326373,793.7850134425881,129.00659811801836,1.4374876308505067,214.4816925673659,4.093259621180382,13.979915885124981,0.48796103552183273,0.00040285021762940745,0.000014062684451120449,0.9447090523853151,0.6770986311692628,0.002930978206495324,1.4504620425748223
1951.346153846141,293.38988740875885,757.2380516126381,124.92385452808533,1.3919946599786222,211.56661919046584,4.015589432027051,14.354742354197377,0.4950680319815875,0.002788987263734997,0.00009619650557528461,0.97830932444135,0.6758716821517671,0.0031254617109146986,2.7853947825261227
1958.3653846153527,448.9183375283632,727.922861641307,119.36519052254579,1.3300558842215306,210.2324785462988,3.956733979087467,14.47494971625342,0.493497294407985,0.004855097164914568,0.000165541989967136,1.174241370952655,0.6748040970286159,0.003093577136843458,4.612252147215947
1965.3846153846473,676.7892627518507,712.20162150069,112.48826933117672,1.2534281047502558,210.29575617680624,3.9146166042583195,14.358195950581539,0.4839410605015316,0.006817098971086607,0.0002297921053919815,1.4625476260319052,0.6738589013815903,0.003053224222017888,6.594359417438471
1972.403846153859,987.2228014483779,719.3507085765549,104.47094674406097,1.1640931232869491,211.55596791696473,3.886972404033545,14.026358589502905,0.4672668898014402,0.008589859503267778,0.0002861873114728588,1.7683541787611494,0.6730040147548649,0.0030232808278523988,8.706460508807169
1979.4230769230705,1360.9191878279892,761.0586501379295,95.58237916330567,1.0650500809952315,213.72541742808576,3.8705655132211048,13.514568311493203,0.4447799300703294,0.00984573801332582,0.00032406917649015194,2.026256134314122,0.6722131170738707,0.0030034329515396196,10.809609797574605
1986.4423076922822,1740.0956589905488,840.8407005877298,86.54604981042041,0.9643605669505272,216.07080998141265,3.857195676921869,12.92018300691047,0.4198131176480416,0.010370574764521693,0.0003370071906058588,2.187936722677297,0.6714710337015751,0.0029888363480999438,12.021701706830662
1993.4615384615768,2087.4864441874092,954.0970284531234,82.86541638133244,0.8954195949045738,218.36987094805536,3.8439677543174224,12.281464815915163,0.39370456463754905,0.01076181451544984,0.000345030597420548,2.261235776136384,0.6707746803964596,0.002975241501904905,12.872737398090152
2000.4807692307884,2384.2976750020734,1089.7515719400324,93.37700188626793,0.9097329305071986,221.9419565175406,3.837838130517258,11.61517059322579,0.3670298958915642,0.011026559657050898,0.000348474910563271,2.266593536112268,0.6701174114912861,0.002964939878710862,13.622451844762063
2007.5,2621.508061768515,1260.8044973655578,104.80656152083925,0.9312235229353318,227.5140519525219,3.842406739580158,10.940395567446943,0.34036037141212816,0.011179315904319512,0.00034784204189077027,2.2235507908864256,0.6694808769875424,0.0029621418117649506,14.27196083233414
2014.5192307692116,2789.633386775083,1448.696400973235,117.9937846138896,0.9672441365063098,234.7671799177964,3.8537012162268818,10.324976554175219,0.31574956490138784,0.010416108486738756,0.000318585790104442,2.1465202517458013,0.6688473760095381,0.002966198321689002,13.994825152774714
2021.5384615384232,2890.5314079367936,1632.5970114397749,133.35906611780604,1.0217024669939982,243.30900965041184,3.868323295016413,9.816751285004516,0.2945821437487612,0.009768298299794819,0.00029317811982942086,2.0539013028952833,0.6682094944520982,0.002973375561881989,12.948113991301518
2028.5576923077178,2938.95114679316,1806.472478998987,150.55014328728709,1.0920509146241462,253.28712430701324,3.88801833739546,9.405866989728839,0.27644466321236744,0.009229809656603116,0.00027132093254932294,1.9618818805600733,0.6675598213042265,0.0029839606247095522,12.05006300970327
2035.5769230769295,2948.809535063121,1966.3912241430394,169.17113928892482,1.1757028203611515,264.79160590693004,3.914098615905453,9.084338017684773,0.26099195100305383,0.00878892196742221,0.0002525561485448879,1.878277986434772,0.6668884611371664,0.002998941595625098,11.281347498251707
2042.596153846141,2932.950366065868,2111.8616541531487,188.71218660829308,1.2694860406120905,277.97387471376453,3.9482743475564686,8.840702490201528,0.24779561436407402,0.008561199896736447,0.00024001438949814902,1.8068289331361436,0.6661835467076198,0.0030192989412806087,10.696537508494448
2049.615384615353,2903.5644436808475,2247.428590800671,208.48342326685048,1.3692577343433139,293.2219451816734,3.993765735282736,8.655775142605886,0.23622874213899092,0.008456018177577984,0.00023083187730036782,1.7490157101832187,0.6654285894614876,0.0030471958561418986,10.424928317211888
2056.634615384647,2867.6272477317293,2373.186687720656,228.20107368701866,1.4738436537243076,310.56181910422674,4.0512940695413935,8.528023809795252,0.22618585173067382,0.008403928629536137,0.00022295097206670374,1.7039009739081588,0.6646042904638982,0.003083707607737342,10.221967239065997
2063.653846153859,2830.189167958166,2489.367449952239,247.64019030905112,1.5824964514863953,329.96352942793885,4.12128815402786,8.457062156835654,0.21760804026118905,0.008406023707401023,0.0002163525288295314,1.6708125187106115,0.6636911454556275,0.0031291333299880014,10.068408632204546
2070.6730769230708,2793.620981838336,2593.7401516806526,266.9078384115413,1.6965679446104023,351.071445116929,4.2021881340007745,8.450606852684329,0.21065354501680622,0.008040197202461494,0.0002004785809694774,1.6486973351637242,0.6626700496422786,0.0031833094587803215,9.855405327274646
2077.692307692282,2740.2449152454633,2673.9809548355997,269.6783820777004,1.7123197237615093,369.56886112613694,4.267342098503721,8.608439482952218,0.20778019630503047,0.006898674309066887,0.00016655776695028926,1.6302680335493613,0.6615451739244913,0.003233958791205542,8.348941984880309
2084.7115384615768,2663.4972069828164,2736.2413103921554,245.3890633677997,1.5580949795189054,381.1739916247595,4.290072393569804,8.938968726956602,0.20913627034411222,0.00580276788434568,0.00013579693712849377,1.6198013952045498,0.660375003462968,0.0032591156654923604,6.7269381034952405
2091.7307692307886,2563.654951076862,2742.865431149366,227.2391632166595,1.442852401401747,386.62543923408606,4.275081779227732,9.422076978039165,0.214163356346131,0.004661288867691563,0.00010597599615330767,1.61310316595892,0.6592352127264277,0.003253781867643136,5.353546001156908
2098.75,2440.1681377786344,2698.0194538819705,213.94438133152536,1.358437339765613,387.2987045375037,4.231068117467312,10.051376855075363,0.2225949490218481,0.0033980220061269346,0.00007526757790672715,1.5962539051659537,0.6581832558698903,0.0032242009523531924,4.150386348898862
2105.7692307692114,2309.597043162274,2623.4798655142245,203.44047102737434,1.2917428844968992,385.3221770655105,4.171510681227465,10.762038225983352,0.2328811018668225,0.00318980538636105,0.00006903756197147609,1.5731514732590917,0.6572572094837144,0.003178684798628461,3.465225939938816
2112.7884615384232,2188.7541598320063,2538.957552705351,194.21632941655912,1.2331743055352464,382.2331101797522,4.106136257446756,11.489293715881134,0.2435410711207802,0.002936239395309799,0.00006225056470358475,1.5569822436780674,0.6564690917272044,0.0031271881341455245,3.216543044236
2119.807692307718,2075.9566522653945,2446.1814711481666,186.13052927386667,1.1818336123730577,378.1885752755216,4.035909085456267,12.236606747583469,0.2546247472446909,0.002625721714595957,0.000054645443896452706,1.5393514136675328,0.6558238397517501,0.00307231387982168,2.95762255429966
2126.8269230769292,1968.7607879475056,2346.6632230691207,179.0624503284127,1.1369549280151956,373.3222471603304,3.9616457259097406,13.00806347995063,0.2661952374217673,0.0022561605086393916,0.000046176075815953646,1.513257170114838,0.655324731867951,0.0030148933184143798,2.6888949250020713
2133.846153846141,1859.5676651845777,2240.6474715470818,173.09342332732984,1.099054661086594,367.5643400263669,3.8828717230654917,13.827208099265325,0.27870956067646724,0.0013352407301743692,0.000026917275676024272,1.4613387087395158,0.6549741569338643,0.0029551610578313742,2.328912367108729
2140.865384615353,1721.1686840547852,2136.198959017574,168.68062584586843,1.071035655238756,360.4749469619322,3.7967633733048523,14.764809859577165,0.29356221367252455,0.000008372067057809521,1.6650053766831353e-7,1.334805703294761,0.6547784481963567,0.0028912999066713686,1.6955367167917588
2147.884615384647,1556.385029693751,2036.619347957669,165.70116737449843,1.052117618622881,352.19611345228367,3.7041928825921655,15.755466148465665,0.30941233881134117,1.4625414592024812e-58,2.908647740610979e-60,1.189648478377536,0.6547452479094813,0.0028230691299885387,1.315013072351825
2154.903846153859,1382.4533190530815,1941.6816729399545,163.88433885409773,1.0405816872434124,343.10220292227245,3.6078740683236536,16.632249488883424,0.3232863395047413,7.562453869943451e-107,1.5039925346308072e-108,1.0878623061480241,0.6554242670209847,0.002257301066875739,1.1164516465131111
2161.9230769230708,1211.554529809216,1851.1695486010203,162.24967172901472,1.0302023875068194,335.00992813358096,3.522780157193951,16.576765181134235,0.322207873313853,7.490596928148545e-107,1.489701894862354e-108,1.0162824008294868,0.6619881708587136,0.00021287558218704484,0
2168.942307692282,1039.4908757102455,1764.8766764528655,160.63130961897087,1.0199266162719653,327.10851458302034,3.439693237875565,16.52146596611159,0.32113300482934026,7.419422756810554e-107,1.4755470419281324e-108,0.9779149628805969,0.6684270373549597,0.000020075307701068262,0
2175.9615384615768,864.9664326517285,1682.6063746778286,159.02908988929883,1.009753340891936,319.3934606917531,3.3585659742411504,16.46635122635521,0.32006172204943095,7.34892486837871e-107,1.4615266856083243e-108,0.9751180624048922,0.6747432483754012,0.0000018932090526341568,0
2182.9807692307886,719.743623631795,1604.1711298481634,157.44285152758886,0.9996815390203211,311.86037105369314,3.2793521466176885,16.411420346466684,0.3189940130124301,7.279096836948185e-107,1.447639547943017e-108,0.972329161246717,0.6809391404127733,1.785397549291391e-7,0
2190,598.9028755376131,1529.392169532851,155.87243512739437,0.9897101985077679,304.5049539308205,3.2020066254485027,16.356672713098515,0.3179298657965062,7.20993229766938e-107,1.433884363114724e-108,0.9695482365274661,0.6870170054516367,1.6837255265502787e-8,0
2197.0192307692114,498.35058283297764,1458.099054836995,154.3176828722916,0.9798383173007388,297.3230188084603,3.126485345585984,16.302107714949965,0.3168692685196122,7.141424946170986e-107,1.4202598773336678e-108,0.9667752654340067,0.69297909181593,1.5878433628869774e-9,0
2204.0384615384232,414.6804324274228,1390.1292919303562,152.77843851999899,0.9700649033406992,290.31047400778795,3.0527452811858886,16.247724742759583,0.31581220933933957,7.073568537984599e-107,1.4067648487233373e-108,0.9640102252184513,0.6988276050007376,1.4974213464765414e-10,0
2211.057692307718,345.05801129052577,1325.327961684842,151.25454738665866,0.9603889744643068,283.4633243546388,2.9807444211939664,16.193523189297714,0.3147586764527723,7.006356887974761e-107,1.3933980472071294e-108,0.9612530931979394,0.7045647084882249,1.4121485413676399e-11,0
2218.0769230769292,287.1247877770827,1263.5473665802601,149.74585633136238,0.9508095583051661,276.77766890370617,2.910441745414802,16.13950244936234,0.31370865809640286,6.939783869778332e-107,1.3801582543968565e-108,0.9585038467545826,0.7101925245476693,1.3317317184204208e-12,0
2225.096153846141,238.91821391917034,1204.6466940622593,148.25221374065578,0.9413256921954215,270.2496987156222,2.841797201136798,16.085661919768423,0.3126621425459331,6.873843415241254e-107,1.367044263480747e-108,0.9557624633350854,0.7157131350209552,1.2558943467300734e-13,0
2232.115384615353,198.8052420839528,1148.4916956003558,146.77346951337242,0.9319364230694803,263.8756946872554,2.7747716803168583,16.032000999343765,0.31161911811618587,6.808529513868668e-107,1.354054879114066e-108,0.9530289204506863,0.7211285820923994,1.1843756428805143e-14,0
2239.134615384647,165.42700379195597,1094.9543807024916,145.30947504551605,0.9226408073680102,257.65202543271715,2.709326997298147,15.97851908892102,0.3105795731609556,6.743836212275509e-107,1.3411889173098644e-108,0.9503031956769113,0.726440869044333,1.1169296741099585e-15,0
2246.153846153859,137.65277664100302,1043.9127251969637,143.8600832153943,0.913437910943557,251.57514521479263,2.6454258670581683,15.925215591333469,0.3095434960729216,6.679757613646866e-107,1.3284452053316438e-108,0.9475852666535203,0.7316519609979137,1.0533245127431286e-16,0
2253.1730769230708,114.54167991102291,995.2503931067813,142.42514836873272,0.9043268089660015,245.64159192442057,2.5830318839621134,15.872089911404698,0.30851087528345117,6.61628787719591e-107,1.3158225815855858e-108,0.9448751110841285,0.736763785640424,9.933414384658254e-18,0
2260.192307692282,95.31080125652427,948.8564714950821,141.00452630410265,0.8953065858300747,239.84798510856874,2.522109501025073,15.819141455944347,0.3074816992625141,6.553421217634569e-107,1.3033198955152356e-108,0.9421727067361522,0.7417782339381214,9.367741863367532e-19,0
2267.2115384615768,79.30867473916548,904.6252176671992,139.59807425840012,0.8863763350631175,234.19102404418555,2.4626240096587297,15.766369633740334,0.30645595651853125,6.491151904644748e-107,1.2909360074963623e-108,0.9394780314405581,0.7466971608358587,8.834282374423403e-20,0
2274.2307692307886,100.57808414467912,862.4558181601975,138.20565089256354,0.8775351592344154,228.6674858579844,2.4045415199001208,15.71377385555467,0.3054336355982968,6.429474262358862e-107,1.2786697887336577e-108,0.8986786279395566,0.7515223859430458,8.33120150101649e-21,0
2281.25,119.16157542361508,822.2521589620594,136.8271162772709,0.8687821698643823,223.2742236899144,2.3478289410996305,15.66135353411315,0.304414725086774,6.368382668838111e-107,1.2665201211569597e-108,0.856982348406992,0.7562556942070875,7.8567692890934915e-22,0
2288.2692307692114,136.18498814018162,783.9226064472856,135.46233187894285,0.8601164873356808,218.00816490060413,2.292453963071502,15.609108084101333,0.30339921360701905,6.307871555562968e-107,1.2544858973199392e-108,0.8136764695422177,0.7608988365734612,7.409354299558313e-23,0
2295.2884615384232,152.49504031028258,747.3797985217094,134.1111605458068,0.8515372408047407,212.8663093207553,2.238385037685428,15.55703692215731,0.3023870898200423,6.247935406924847e-107,1.2425660202990041e-108,0.768111932025918,0.7654535306334659,6.987417997952784e-24,0
