
2000,5.269451985224436,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006269271146967931,0.000341779738852433,19.128241908874642,1660,0.899035431060204,0.9222265530355023,0.7931250396970079,0.000027002642839344313,0.4,4,1.2200415013127413,17.08139022847622,0.333333333333333,117644.86475513063,493.7094373688415,2.111236411397262,329.3695224769911,25.039038756335458,97.02458725296165,5.481984692165964,8.210717663341764,405.7509206320153,101893.95483987509,33657.790370970215,0.0000309415558359177,0.9990701861181186,-1294.53407987518,-8583.29816
