
2000,3.0235791694615255,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006271708701421259,0.0004860670552560937,54.3526345894414,1660,0.46182313667136715,0.9999125071812025,0.9651418162348323,0.00001556883013829958,0.4,4,0.706586726635864,17.222463476309397,0.333333333333333,29304.324110297803,348.326574827788,5.4014731805692415,773.547132172614,20.30021323513865,93.13857243554067,2.9864927861129202,125.62126317361832,46.618742407102005,91030.65464526098,11844.840957741088,0.0001149203082319811,0.9941966117106588,-1295.10500271517,-8594.506456
