
2000,2.6644441637363174,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.012044271469825299,0.0008152184054144364,49.48324005865538,1660,0.17161023427110528,0.9714976931168808,0.9390806277731554,0.000025028419887867793,0.4,4,0.814719560904081,17.168300477225195,0.333333333333333,7454.533331640057,7599.945136143044,17.760499816484124,233.02878264340293,174.77543355607847,155.85806488769379,0.01803629732764394,30.44187709876484,152.81318899732665,73740.54605771726,98.57683543198651,0.0012215369816250504,0.9966625669378363,-1296.30369868758,-8585.4567
