
2000,1.7635093767147558,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.02420981131087908,0.0013225006919383468,61.39043183062669,1660,0.07535726471227483,0.9277602475721963,0.8811723352555396,0.000031912146513621285,0.4,4,0.288400630664717,17.053025257985695,0.333333333333333,3591.740075825322,4584.44119906562,2.233307182878282,139.56607573211647,13.633570812972668,256.84541840559143,394.7583708610999,9.045959137527428,308.24762793431097,2960.482983542819,235.84032728468293,0.9489207730028197,0.05013823766887802,-1298.43950560567,-8591.510411
