
2000,2.9617715352653473,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006192042699483248,0.00047278586650930765,48.80717161570311,1660,0.49102155407459114,0.9984571325480125,0.898270274056306,0.000015582785353850716,0.4,4,0.706586726635864,17.237376153197605,0.333333333333333,55320.8337412192,1342.5307464613181,1.080871688647171,638.7721781147989,5.920579811334719,395.0568259275926,9.80303454059668,6.358432439881034,68.76223932849759,115629.48330982952,9982.124905350123,0.00006354769150365166,0.9977955921080143,-1295.09093812596,-8582.875245
