
2000,3.8962352984205832,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004462660574827083,0.0004601920890495963,32.25917346711593,1660,0.7164588463143589,0.9956195488873605,0.8479764688999619,0.000024420409116005887,0.4,4,0.8565491055372744,16.980349670781717,0.333333333333333,196372.09716913692,166.29799578788752,2.5281978945620125,478.86084583479993,5.567128444011846,187.87771135886857,0.9903891681469561,26.045148622918447,565.5929328552005,96063.9556795932,8568.659347611348,0.000034474474377201544,0.9989973650778159,-1294.61976949492,-8581.459405
