
2000,3.94973153017824,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004512981677785656,0.00038459168555075483,48.43644647745615,1660,0.8377788086190538,0.9656201725651014,0.9081210792178182,0.000012808957518718076,0.4,4,1.255600280952753,16.99914597917829,0.333333333333333,345457.6786168937,85.94039584353786,4.20245024039144,560.7241356729749,20.566514013978605,59.402572393983014,2.01004222728169,4.729662056284306,221.2545140495319,93815.94390873468,24896.140431252046,0.00006557886851711844,0.9995989594817694,-1294.52845582927,-8582.902158
