
2000,1.7350720759741927,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.024226076472638722,0.0013185201730721726,55.42237701646979,1660,0.07163471402741639,0.9612322909119448,0.8915491459041298,0.00003475720280386527,0.4,4,0.288400630664717,17.0295741863516,0.333333333333333,2596.3943938121542,6341.738016886338,407.5786159203042,52.22317552379621,3.433522079110773,82.70714078329242,169.69530731408523,16.678494092289338,569.7597379471324,1.0523239123944665,71.2458381021136,0.9990715882951399,0.0009159320612727261,-1298.6464895436,-8592.810614
