
2000,2.594176875021128,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0061219403693445725,0.00048186298237273844,64.53719510474973,1660,0.45341877103728545,0.9998664890139501,0.9033392732430665,0.000012903444108547165,0.4,4,0.6984843366866488,17.110483244204897,0.333333333333333,44229.48054837409,1253.4236670387731,0.9420197956511993,730.1216375780734,714.2149374184422,102.0000235234009,2.478255937529745,8.575941070266321,79.81132630646648,86189.21689571795,13338.161198796844,0.00033012568141754025,0.9925605763696521,-1296.58079879774,-8582.442115
