
2000,3.9449968422512516,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004744438369751496,0.0003509666446277502,38.422496158517376,1660,0.8449873366611051,0.9432826091106428,0.9991450560486825,0.000013668361702878403,0.4,4,1.7424969154111547,17.081208565983307,0.333333333333333,56935.91874660292,179.8969044522246,4.885090250642585,571.656603071537,17.082712191741116,68.46261631216642,1.3586648755084352,8.416037229985957,721.573490079058,143444.18619224732,12344.917920686004,0.00012059177867493139,0.9990928800939556,-1294.59455730539,-8581.477349
