
2000,2.294744052129296,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.8504526644187388,0.0011566377100752027,40.1994861843654,1660,0.04267286365176132,0.9744362921581954,0.9401833166723286,0.000049412658457503434,0.4,4,0.6248013988701343,13.209054603263601,0.333333333333333,164553.9823430298,8323.48062433162,0.8641899899189616,38.442750012687654,88.79837675261936,89.37590135331482,37.53462892827067,104.88756932896277,1034.4390789254398,1906.6023429859283,163.0523706834941,0.9186268654241662,0.071507578070806,-1303.67137090405,-8604.943503
