
2000,3.68114289690448,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004721208330156166,0.0003883724378996563,52.189993897927636,1660,0.816775284676497,0.9388344497369935,0.9999254105149973,0.000009986230015807127,0.4,4,0.7712587183847115,17.132736449268993,0.333333333333333,36456.33684879535,75.60501782219615,2.5570087167921196,851.9158166983491,30.533423620389865,68.56916623328483,2.01807479146947,9.986407687396232,128.45506356297403,145591.92729220603,2186.7146484850396,0.0001371966627490001,0.998371979449064,-1294.75332939411,-8596.750749
