
2000,3.0496649589988882,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006819356697993979,0.00043098489020742295,64.65165374225577,1660,0.47799464521613677,0.9799141702047613,0.9377435216795831,0.000010568800476036516,0.4,4,1.0198752687633277,17.054359041851786,0.333333333333333,308506.603741526,4647.236170321368,1.5648700662719774,451.69762735527405,25.3197799013796,79.12325435640217,34.27477303193626,11.047675834289329,469.33700845533707,1840.356784020708,2884.825525818067,0.0013934299302350741,0.9868088161351098,-1295.13032436273,-8583.61695
