
2000,3.1365163470419946,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0047095260591065915,0.0003761048566998761,56.184421930454775,1660,0.7638539229427627,0.8736309955497066,0.9999100544448076,0.000009817474524629428,0.4,4,0.8895337435685347,17.01213934694017,0.333333333333333,6180.97918775503,7069.896083599715,1.6440701096664188,837.924082602596,17.396172194138437,63.2841909463239,1.312892895679409,13.275752013186445,104.68804110854646,146380.6165183019,6757.990269805717,0.00004819995897996688,0.9984149972909151,-1294.94624500562,-8582.176702
