
2000,1.9342994133136229,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.38100559376516085,0.0011502552816329693,44.21009281783974,1660,0.04086304015655928,0.9887006424054081,0.9417737356311637,0.00004278240590790009,0.4,4,0.534990909103001,13.047118368860902,0.333333333333333,14847.475349205388,9546.772782173999,0.9951795117187426,22.62680500437577,114.47727174698022,109.07432731275654,230.16651676901103,57.340946543839536,1183.3087749604472,358.86640212956166,15.820948646809068,0.910881036056879,0.08676375063339858,-1304.02563930935,-8603.849065
